TYPE,VAR,SCALE,P,SEED
p,tmin,season,95,2783
p,tmin,season,95,2759
p,tmin,season,95,2712
p,tmin,season,95,2686
p,tmin,season,95,2678
p,tmin,season,95,2620
p,tmin,season,95,2606
p,tmin,season,95,2587
p,tmin,season,95,2462
p,tmin,season,95,2386
p,tmin,season,95,2222
p,tmin,season,95,2121
p,tmin,season,95,2075
p,tmin,season,95,201
p,tmin,season,95,1972
p,tmin,season,95,1957
p,tmin,season,95,1874
p,tmin,season,95,1813
p,tmin,season,95,180
p,tmin,season,95,1789
p,tmin,season,95,1677
p,tmin,season,95,1604
p,tmin,season,95,1511
p,tmin,season,95,1424
p,tmin,season,95,1367
p,tmin,season,95,12
p,tmin,season,95,1139
p,tmin,season,95,1113
p,tmin,season,95,1065
p,tmin,season,95,1056
p,tmin,season,94,997
p,tmin,season,94,9954
p,tmin,season,94,9933
p,tmin,season,94,9557
p,tmin,season,94,9544
p,tmin,season,94,9498
p,tmin,season,94,9372
p,tmin,season,94,9367
p,tmin,season,94,9311
p,tmin,season,94,9286
p,tmin,season,94,9269
p,tmin,season,94,9239
p,tmin,season,94,9204
p,tmin,season,94,9191
p,tmin,season,94,9157
p,tmin,season,94,9120
p,tmin,season,94,9057
p,tmin,season,94,8975
p,tmin,season,94,8886
p,tmin,season,94,8859
p,tmin,season,94,8572
p,tmin,season,94,8320
p,tmin,season,94,7865
p,tmin,season,94,7771
p,tmin,season,94,7511
p,tmin,season,94,742
p,tmin,season,94,7355
p,tmin,season,94,7352
p,tmin,season,94,7347
p,tmin,season,94,7292
p,tmin,season,94,7255
p,tmin,season,94,7210
p,tmin,season,94,7173
p,tmin,season,94,7135
p,tmin,season,94,6900
p,tmin,season,94,6827
p,tmin,season,94,6745
p,tmin,season,94,6729
p,tmin,season,94,6460
p,tmin,season,94,6364
p,tmin,season,94,6273
p,tmin,season,94,6242
p,tmin,season,94,6045
p,tmin,season,94,593
p,tmin,season,94,5888
p,tmin,season,94,5797
p,tmin,season,94,5710
p,tmin,season,94,555
p,tmin,season,94,5372
p,tmin,season,94,5351
p,tmin,season,94,5126
p,tmin,season,94,4945
p,tmin,season,94,4900
p,tmin,season,94,4867
p,tmin,season,94,4854
p,tmin,season,94,4822
p,tmin,season,94,459
p,tmin,season,94,4433
p,tmin,season,94,4319
p,tmin,season,94,430
p,tmin,season,94,4152
p,tmin,season,94,3906
p,tmin,season,94,3743
p,tmin,season,94,3680
p,tmin,season,94,3678
p,tmin,season,94,3644
p,tmin,season,94,3489
p,tmin,season,94,3380
p,tmin,season,94,3265
p,tmin,season,94,2812
p,tmin,season,94,2783
p,tmin,season,94,2759
p,tmin,season,94,2712
p,tmin,season,94,2686
p,tmin,season,94,2678
p,tmin,season,94,2620
p,tmin,season,94,2606
p,tmin,season,94,2587
p,tmin,season,94,2462
p,tmin,season,94,2386
p,tmin,season,94,2222
p,tmin,season,94,2121
p,tmin,season,94,2075
p,tmin,season,94,201
p,tmin,season,94,1972
p,tmin,season,94,1957
p,tmin,season,94,1874
p,tmin,season,94,1813
p,tmin,season,94,180
p,tmin,season,94,1789
p,tmin,season,94,1677
p,tmin,season,94,1604
p,tmin,season,94,1511
p,tmin,season,94,1424
p,tmin,season,94,1367
p,tmin,season,94,12
p,tmin,season,94,1139
p,tmin,season,94,1113
p,tmin,season,94,1065
p,tmin,season,94,1056
p,tmin,season,93,997
p,tmin,season,93,9954
p,tmin,season,93,9933
p,tmin,season,93,9557
p,tmin,season,93,9544
p,tmin,season,93,9498
p,tmin,season,93,9372
p,tmin,season,93,9367
p,tmin,season,93,9311
p,tmin,season,93,9286
p,tmin,season,93,9269
p,tmin,season,93,9239
p,tmin,season,93,9204
p,tmin,season,93,9191
p,tmin,season,93,9157
p,tmin,season,93,9120
p,tmin,season,93,9057
p,tmin,season,93,8975
p,tmin,season,93,8886
p,tmin,season,93,8859
p,tmin,season,93,8572
p,tmin,season,93,8320
p,tmin,season,93,7865
p,tmin,season,93,7771
p,tmin,season,93,7511
p,tmin,season,93,742
p,tmin,season,93,7355
p,tmin,season,93,7352
p,tmin,season,93,7347
p,tmin,season,93,7292
p,tmin,season,93,7255
p,tmin,season,93,7210
p,tmin,season,93,7173
p,tmin,season,93,7135
p,tmin,season,93,6900
p,tmin,season,93,6827
p,tmin,season,93,6745
p,tmin,season,93,6729
p,tmin,season,93,6460
p,tmin,season,93,6364
p,tmin,season,93,6273
p,tmin,season,93,6242
p,tmin,season,93,6045
p,tmin,season,93,593
p,tmin,season,93,5888
p,tmin,season,93,5797
p,tmin,season,93,5710
p,tmin,season,93,555
p,tmin,season,93,5372
p,tmin,season,93,5351
p,tmin,season,93,5126
p,tmin,season,93,4945
p,tmin,season,93,4900
p,tmin,season,93,4867
p,tmin,season,93,4854
p,tmin,season,93,4822
p,tmin,season,93,459
p,tmin,season,93,4433
p,tmin,season,93,4319
p,tmin,season,93,430
p,tmin,season,93,4152
p,tmin,season,93,3906
p,tmin,season,93,3743
p,tmin,season,93,3680
p,tmin,season,93,3678
p,tmin,season,93,3644
p,tmin,season,93,3489
p,tmin,season,93,3380
p,tmin,season,93,3265
p,tmin,season,93,2812
p,tmin,season,93,2783
p,tmin,season,93,2759
p,tmin,season,93,2712
p,tmin,season,93,2686
p,tmin,season,93,2678
p,tmin,season,93,2620
p,tmin,season,93,2606
p,tmin,season,93,2587
p,tmin,season,93,2462
p,tmin,season,93,2386
p,tmin,season,93,2222
p,tmin,season,93,2121
p,tmin,season,93,2075
p,tmin,season,93,201
p,tmin,season,93,1972
p,tmin,season,93,1957
p,tmin,season,93,1874
p,tmin,season,93,1813
p,tmin,season,93,180
p,tmin,season,93,1789
p,tmin,season,93,1677
p,tmin,season,93,1604
p,tmin,season,93,1511
p,tmin,season,93,1424
p,tmin,season,93,1367
p,tmin,season,93,12
p,tmin,season,93,1139
p,tmin,season,93,1113
p,tmin,season,93,1065
p,tmin,season,93,1056
p,tmin,season,92,997
p,tmin,season,92,9954
p,tmin,season,92,9933
p,tmin,season,92,9557
p,tmin,season,92,9544
p,tmin,season,92,9498
p,tmin,season,92,9372
p,tmin,season,92,9367
p,tmin,season,92,9311
p,tmin,season,92,9286
p,tmin,season,92,9269
p,tmin,season,92,9239
p,tmin,season,92,9204
p,tmin,season,92,9191
p,tmin,season,92,9157
p,tmin,season,92,9120
p,tmin,season,92,9057
p,tmin,season,92,8975
p,tmin,season,92,8886
p,tmin,season,92,8859
p,tmin,season,92,8572
p,tmin,season,92,8320
p,tmin,season,92,7865
p,tmin,season,92,7771
p,tmin,season,92,7511
p,tmin,season,92,742
p,tmin,season,92,7355
p,tmin,season,92,7352
p,tmin,season,92,7347
p,tmin,season,92,7292
p,tmin,season,92,7255
p,tmin,season,92,7210
p,tmin,season,92,7173
p,tmin,season,92,7135
p,tmin,season,92,6900
p,tmin,season,92,6827
p,tmin,season,92,6745
p,tmin,season,92,6729
p,tmin,season,92,6460
p,tmin,season,92,6364
p,tmin,season,92,6273
p,tmin,season,92,6242
p,tmin,season,92,6045
p,tmin,season,92,593
p,tmin,season,92,5888
p,tmin,season,92,5797
p,tmin,season,92,5710
p,tmin,season,92,555
p,tmin,season,92,5372
p,tmin,season,92,5351
p,tmin,season,92,5126
p,tmin,season,92,4945
p,tmin,season,92,4900
p,tmin,season,92,4867
p,tmin,season,92,4854
p,tmin,season,92,4822
p,tmin,season,92,459
p,tmin,season,92,4433
p,tmin,season,92,4319
p,tmin,season,92,430
p,tmin,season,92,4152
p,tmin,season,92,3906
p,tmin,season,92,3743
p,tmin,season,92,3680
p,tmin,season,92,3678
p,tmin,season,92,3644
p,tmin,season,92,3489
p,tmin,season,92,3380
p,tmin,season,92,3265
p,tmin,season,92,2812
p,tmin,season,92,2783
p,tmin,season,92,2759
p,tmin,season,92,2712
p,tmin,season,92,2686
p,tmin,season,92,2678
p,tmin,season,92,2620
p,tmin,season,92,2606
p,tmin,season,92,2587
p,tmin,season,92,2462
p,tmin,season,92,2386
p,tmin,season,92,2222
p,tmin,season,92,2121
p,tmin,season,92,2075
p,tmin,season,92,201
p,tmin,season,92,1972
p,tmin,season,92,1957
p,tmin,season,92,1874
p,tmin,season,92,1813
p,tmin,season,92,180
p,tmin,season,92,1789
p,tmin,season,92,1677
p,tmin,season,92,1604
p,tmin,season,92,1511
p,tmin,season,92,1424
p,tmin,season,92,1367
p,tmin,season,92,12
p,tmin,season,92,1139
p,tmin,season,92,1113
p,tmin,season,92,1065
p,tmin,season,92,1056
p,tmin,season,91,997
p,tmin,season,91,9954
p,tmin,season,91,9933
p,tmin,season,91,9557
p,tmin,season,91,9544
p,tmin,season,91,9498
p,tmin,season,91,9372
p,tmin,season,91,9367
p,tmin,season,91,9311
p,tmin,season,91,9286
p,tmin,season,91,9269
p,tmin,season,91,9239
p,tmin,season,91,9204
p,tmin,season,91,9191
p,tmin,season,91,9157
p,tmin,season,91,9120
p,tmin,season,91,9057
p,tmin,season,91,8975
p,tmin,season,91,8886
p,tmin,season,91,8859
p,tmin,season,91,8572
p,tmin,season,91,8320
p,tmin,season,91,7865
p,tmin,season,91,7771
p,tmin,season,91,7511
p,tmin,season,91,742
p,tmin,season,91,7355
p,tmin,season,91,7352
p,tmin,season,91,7347
p,tmin,season,91,7292
p,tmin,season,91,7255
p,tmin,season,91,7210
p,tmin,season,91,7173
p,tmin,season,91,7135
p,tmin,season,91,6900
p,tmin,season,91,6827
p,tmin,season,91,6745
p,tmin,season,91,6729
p,tmin,season,91,6460
p,tmin,season,91,6364
p,tmin,season,91,6273
p,tmin,season,91,6242
p,tmin,season,91,6045
p,tmin,season,91,593
p,tmin,season,91,5888
p,tmin,season,91,5797
p,tmin,season,91,5710
p,tmin,season,91,555
p,tmin,season,91,5372
p,tmin,season,91,5351
p,tmin,season,91,5126
p,tmin,season,91,4945
p,tmin,season,91,4900
p,tmin,season,91,4867
p,tmin,season,91,4854
p,tmin,season,91,4822
p,tmin,season,91,459
p,tmin,season,91,4433
p,tmin,season,91,4319
p,tmin,season,91,430
p,tmin,season,91,4152
p,tmin,season,91,3906
p,tmin,season,91,3743
p,tmin,season,91,3680
p,tmin,season,91,3678
p,tmin,season,91,3644
p,tmin,season,91,3489
p,tmin,season,91,3380
p,tmin,season,91,3265
p,tmin,season,91,2812
p,tmin,season,91,2783
p,tmin,season,91,2759
p,tmin,season,91,2712
p,tmin,season,91,2686
p,tmin,season,91,2678
p,tmin,season,91,2620
p,tmin,season,91,2606
p,tmin,season,91,2587
p,tmin,season,91,2462
p,tmin,season,91,2386
p,tmin,season,91,2222
p,tmin,season,91,2121
p,tmin,season,91,2075
p,tmin,season,91,201
p,tmin,season,91,1972
p,tmin,season,91,1957
p,tmin,season,91,1874
p,tmin,season,91,1813
p,tmin,season,91,180
p,tmin,season,91,1789
p,tmin,season,91,1677
p,tmin,season,91,1604
p,tmin,season,91,1511
p,tmin,season,91,1424
p,tmin,season,91,1367
p,tmin,season,91,12
p,tmin,season,91,1139
p,tmin,season,91,1113
p,tmin,season,91,1065
p,tmin,season,91,1056
p,tmin,season,90,997
p,tmin,season,90,9954
p,tmin,season,90,9933
p,tmin,season,90,9557
p,tmin,season,90,9544
p,tmin,season,90,9498
p,tmin,season,90,9372
p,tmin,season,90,9367
p,tmin,season,90,9311
p,tmin,season,90,9286
p,tmin,season,90,9269
p,tmin,season,90,9239
p,tmin,season,90,9204
p,tmin,season,90,9191
p,tmin,season,90,9157
p,tmin,season,90,9120
p,tmin,season,90,9057
p,tmin,season,90,8975
p,tmin,season,90,8886
p,tmin,season,90,8859
p,tmin,season,90,8572
p,tmin,season,90,8320
p,tmin,season,90,7865
p,tmin,season,90,7771
p,tmin,season,90,7511
p,tmin,season,90,742
p,tmin,season,90,7355
p,tmin,season,90,7352
p,tmin,season,90,7347
p,tmin,season,90,7292
p,tmin,season,90,7255
p,tmin,season,90,7210
p,tmin,season,90,7173
p,tmin,season,90,7135
p,tmin,season,90,6900
p,tmin,season,90,6827
p,tmin,season,90,6745
p,tmin,season,90,6729
p,tmin,season,90,6460
p,tmin,season,90,6364
p,tmin,season,90,6273
p,tmin,season,90,6242
p,tmin,season,90,6045
p,tmin,season,90,593
p,tmin,season,90,5888
p,tmin,season,90,5797
p,tmin,season,90,5710
p,tmin,season,90,555
p,tmin,season,90,5372
p,tmin,season,90,5351
p,tmin,season,90,5126
p,tmin,season,90,4945
p,tmin,season,90,4900
p,tmin,season,90,4867
p,tmin,season,90,4854
p,tmin,season,90,4822
p,tmin,season,90,459
p,tmin,season,90,4433
p,tmin,season,90,4319
p,tmin,season,90,430
p,tmin,season,90,4152
p,tmin,season,90,3906
p,tmin,season,90,3743
p,tmin,season,90,3680
p,tmin,season,90,3678
p,tmin,season,90,3644
p,tmin,season,90,3489
p,tmin,season,90,3380
p,tmin,season,90,3265
p,tmin,season,90,2812
p,tmin,season,90,2783
p,tmin,season,90,2759
p,tmin,season,90,2712
p,tmin,season,90,2686
p,tmin,season,90,2678
p,tmin,season,90,2620
p,tmin,season,90,2606
p,tmin,season,90,2587
p,tmin,season,90,2462
p,tmin,season,90,2386
p,tmin,season,90,2222
p,tmin,season,90,2121
p,tmin,season,90,2075
p,tmin,season,90,201
p,tmin,season,90,1972
p,tmin,season,90,1957
p,tmin,season,90,1874
p,tmin,season,90,1813
p,tmin,season,90,180
p,tmin,season,90,1789
p,tmin,season,90,1677
p,tmin,season,90,1604
p,tmin,season,90,1511
p,tmin,season,90,1424
p,tmin,season,90,1367
p,tmin,season,90,12
p,tmin,season,90,1139
p,tmin,season,90,1113
p,tmin,season,90,1065
p,tmin,season,90,1056
p,tmin,season,9,997
p,tmin,season,9,9954
p,tmin,season,9,9933
p,tmin,season,9,9557
p,tmin,season,9,9544
p,tmin,season,9,9498
p,tmin,season,9,9372
p,tmin,season,9,9367
p,tmin,season,9,9311
p,tmin,season,9,9286
p,tmin,season,9,9269
p,tmin,season,9,9239
p,tmin,season,9,9204
p,tmin,season,9,9191
p,tmin,season,9,9157
p,tmin,season,9,9120
p,tmin,season,9,9057
p,tmin,season,9,8975
p,tmin,season,9,8886
p,tmin,season,9,8859
p,tmin,season,9,8572
p,tmin,season,9,8320
p,tmin,season,9,7865
p,tmin,season,9,7771
p,tmin,season,9,7511
p,tmin,season,9,742
p,tmin,season,9,7355
p,tmin,season,9,7352
p,tmin,season,9,7347
p,tmin,season,9,7292
p,tmin,season,9,7255
p,tmin,season,9,7210
p,tmin,season,9,7173
p,tmin,season,9,7135
p,tmin,season,9,6900
p,tmin,season,9,6827
p,tmin,season,9,6745
p,tmin,season,9,6729
p,tmin,season,9,6460
p,tmin,season,9,6364
p,tmin,season,9,6273
p,tmin,season,9,6242
p,tmin,season,9,6045
p,tmin,season,9,593
p,tmin,season,9,5888
p,tmin,season,9,5797
p,tmin,season,9,5710
p,tmin,season,9,555
p,tmin,season,9,5372
p,tmin,season,9,5351
p,tmin,season,9,5126
p,tmin,season,9,4945
p,tmin,season,9,4900
p,tmin,season,9,4867
p,tmin,season,9,4854
p,tmin,season,9,4822
p,tmin,season,9,459
p,tmin,season,9,4433
p,tmin,season,9,4319
p,tmin,season,9,430
p,tmin,season,9,4152
p,tmin,season,9,3906
p,tmin,season,9,3743
p,tmin,season,9,3680
p,tmin,season,9,3678
p,tmin,season,9,3644
p,tmin,season,9,3489
p,tmin,season,9,3380
p,tmin,season,9,3265
p,tmin,season,9,2812
p,tmin,season,9,2783
p,tmin,season,9,2759
p,tmin,season,9,2712
p,tmin,season,9,2686
p,tmin,season,9,2678
p,tmin,season,9,2620
p,tmin,season,9,2606
p,tmin,season,9,2587
p,tmin,season,9,2462
p,tmin,season,9,2386
p,tmin,season,9,2222
