TYPE,VAR,SCALE,P,SEED
s,tmax,all,NA,835
s,tmax,all,NA,8347
s,tmax,all,NA,8338
s,tmax,all,NA,8328
s,tmax,all,NA,8324
s,tmax,all,NA,832
s,tmax,all,NA,830
s,tmax,all,NA,83
s,tmax,all,NA,8297
s,tmax,all,NA,8289
s,tmax,all,NA,8255
s,tmax,all,NA,8252
s,tmax,all,NA,8242
s,tmax,all,NA,824
s,tmax,all,NA,8230
s,tmax,all,NA,8198
s,tmax,all,NA,8183
s,tmax,all,NA,8181
s,tmax,all,NA,8170
s,tmax,all,NA,8148
s,tmax,all,NA,8140
s,tmax,all,NA,8105
s,tmax,all,NA,8086
s,tmax,all,NA,8080
s,tmax,all,NA,8077
s,tmax,all,NA,8064
s,tmax,all,NA,8058
s,tmax,all,NA,8055
s,tmax,all,NA,8046
s,tmax,all,NA,8040
s,tmax,all,NA,8012
s,tmax,all,NA,8002
s,tmax,all,NA,800
s,tmax,all,NA,799
s,tmax,all,NA,7981
s,tmax,all,NA,7973
s,tmax,all,NA,7960
s,tmax,all,NA,7948
s,tmax,all,NA,7945
s,tmax,all,NA,7906
s,tmax,all,NA,7891
s,tmax,all,NA,7878
s,tmax,all,NA,7871
s,tmax,all,NA,7858
s,tmax,all,NA,7846
s,tmax,all,NA,7804
s,tmax,all,NA,7800
s,tmax,all,NA,78
s,tmax,all,NA,7785
s,tmax,all,NA,7778
s,tmax,all,NA,7764
s,tmax,all,NA,7760
s,tmax,all,NA,7745
s,tmax,all,NA,7728
s,tmax,all,NA,7699
s,tmax,all,NA,7698
s,tmax,all,NA,7695
s,tmax,all,NA,7691
s,tmax,all,NA,7680
s,tmax,all,NA,7679
s,tmax,all,NA,7674
s,tmax,all,NA,7660
s,tmax,all,NA,765
s,tmax,all,NA,7646
s,tmax,all,NA,763
s,tmax,all,NA,7605
s,tmax,all,NA,7586
s,tmax,all,NA,7580
s,tmax,all,NA,7579
s,tmax,all,NA,7551
s,tmax,all,NA,7543
s,tmax,all,NA,754
s,tmax,all,NA,7533
s,tmax,all,NA,7532
s,tmax,all,NA,7520
s,tmax,all,NA,752
s,tmax,all,NA,7518
s,tmax,all,NA,7503
s,tmax,all,NA,7501
s,tmax,all,NA,7494
s,tmax,all,NA,7485
s,tmax,all,NA,7482
s,tmax,all,NA,7465
s,tmax,all,NA,7451
s,tmax,all,NA,7441
s,tmax,all,NA,7436
s,tmax,all,NA,7434
s,tmax,all,NA,7424
s,tmax,all,NA,7403
s,tmax,all,NA,7402
s,tmax,all,NA,7390
s,tmax,all,NA,7375
s,tmax,all,NA,7363
s,tmax,all,NA,7362
s,tmax,all,NA,7357
s,tmax,all,NA,7347
s,tmax,all,NA,7331
s,tmax,all,NA,7328
s,tmax,all,NA,7318
s,tmax,all,NA,7316
s,tmax,all,NA,730
s,tmax,all,NA,7273
s,tmax,all,NA,7272
s,tmax,all,NA,7267
s,tmax,all,NA,7240
s,tmax,all,NA,7238
s,tmax,all,NA,7227
s,tmax,all,NA,7222
s,tmax,all,NA,721
s,tmax,all,NA,7199
s,tmax,all,NA,7183
s,tmax,all,NA,7174
s,tmax,all,NA,7165
s,tmax,all,NA,7160
s,tmax,all,NA,7158
s,tmax,all,NA,7142
s,tmax,all,NA,7137
s,tmax,all,NA,7121
s,tmax,all,NA,7119
s,tmax,all,NA,7103
s,tmax,all,NA,71
s,tmax,all,NA,7099
s,tmax,all,NA,7088
s,tmax,all,NA,7078
s,tmax,all,NA,7076
s,tmax,all,NA,7054
s,tmax,all,NA,7038
s,tmax,all,NA,703
s,tmax,all,NA,7004
s,tmax,all,NA,6985
s,tmax,all,NA,6978
s,tmax,all,NA,6968
s,tmax,all,NA,6967
s,tmax,all,NA,6949
s,tmax,all,NA,6948
s,tmax,all,NA,6941
s,tmax,all,NA,6934
s,tmax,all,NA,6932
s,tmax,all,NA,6927
s,tmax,all,NA,6907
s,tmax,all,NA,6905
s,tmax,all,NA,6901
s,tmax,all,NA,6886
s,tmax,all,NA,6859
s,tmax,all,NA,6852
s,tmax,all,NA,6851
s,tmax,all,NA,684
s,tmax,all,NA,6839
s,tmax,all,NA,6837
s,tmax,all,NA,6826
s,tmax,all,NA,6825
s,tmax,all,NA,6810
s,tmax,all,NA,6791
s,tmax,all,NA,6786
s,tmax,all,NA,6784
s,tmax,all,NA,6763
s,tmax,all,NA,6759
s,tmax,all,NA,6752
s,tmax,all,NA,6744
s,tmax,all,NA,6743
s,tmax,all,NA,672
s,tmax,all,NA,668
s,tmax,all,NA,6679
s,tmax,all,NA,6670
s,tmax,all,NA,6661
s,tmax,all,NA,6657
s,tmax,all,NA,6642
s,tmax,all,NA,6637
s,tmax,all,NA,6620
s,tmax,all,NA,662
s,tmax,all,NA,6618
s,tmax,all,NA,6614
s,tmax,all,NA,6611
s,tmax,all,NA,6605
s,tmax,all,NA,6604
s,tmax,all,NA,6592
s,tmax,all,NA,6588
s,tmax,all,NA,6573
s,tmax,all,NA,6567
s,tmax,all,NA,6561
s,tmax,all,NA,6547
s,tmax,all,NA,6544
s,tmax,all,NA,6543
s,tmax,all,NA,6542
s,tmax,all,NA,651
s,tmax,all,NA,6500
s,tmax,all,NA,6498
s,tmax,all,NA,6477
s,tmax,all,NA,6475
s,tmax,all,NA,6472
s,tmax,all,NA,6470
s,tmax,all,NA,6469
s,tmax,all,NA,6467
s,tmax,all,NA,6463
s,tmax,all,NA,6455
s,tmax,all,NA,6441
s,tmax,all,NA,6435
s,tmax,all,NA,6421
s,tmax,all,NA,6413
s,tmax,all,NA,641
s,tmax,all,NA,6409
s,tmax,all,NA,6400
s,tmax,all,NA,64
s,tmax,all,NA,6383
s,tmax,all,NA,6364
s,tmax,all,NA,6355
s,tmax,all,NA,6353
s,tmax,all,NA,6348
s,tmax,all,NA,6347
s,tmax,all,NA,6343
s,tmax,all,NA,6340
s,tmax,all,NA,6330
s,tmax,all,NA,6327
s,tmax,all,NA,632
s,tmax,all,NA,6309
s,tmax,all,NA,6308
s,tmax,all,NA,6306
s,tmax,all,NA,6305
s,tmax,all,NA,6304
s,tmax,all,NA,6301
s,tmax,all,NA,6294
s,tmax,all,NA,6274
s,tmax,all,NA,6262
s,tmax,all,NA,6259
s,tmax,all,NA,6251
s,tmax,all,NA,6249
s,tmax,all,NA,6245
s,tmax,all,NA,621
s,tmax,all,NA,6205
s,tmax,all,NA,6198
s,tmax,all,NA,6190
s,tmax,all,NA,6188
s,tmax,all,NA,6172
s,tmax,all,NA,6163
s,tmax,all,NA,6148
s,tmax,all,NA,6140
s,tmax,all,NA,6122
s,tmax,all,NA,6120
s,tmax,all,NA,6091
s,tmax,all,NA,6086
s,tmax,all,NA,6061
s,tmax,all,NA,606
s,tmax,all,NA,6057
s,tmax,all,NA,605
s,tmax,all,NA,6044
s,tmax,all,NA,6021
s,tmax,all,NA,6013
s,tmax,all,NA,6012
s,tmax,all,NA,5990
s,tmax,all,NA,5988
s,tmax,all,NA,5982
s,tmax,all,NA,5961
s,tmax,all,NA,5950
s,tmax,all,NA,5938
s,tmax,all,NA,5920
s,tmax,all,NA,5910
s,tmax,all,NA,5896
s,tmax,all,NA,5881
s,tmax,all,NA,5866
s,tmax,all,NA,5845
s,tmax,all,NA,5844
s,tmax,all,NA,5841
s,tmax,all,NA,5826
s,tmax,all,NA,5824
s,tmax,all,NA,58
s,tmax,all,NA,5792
s,tmax,all,NA,5773
s,tmax,all,NA,5763
s,tmax,all,NA,5762
s,tmax,all,NA,5760
s,tmax,all,NA,5734
s,tmax,all,NA,5723
s,tmax,all,NA,57
s,tmax,all,NA,5694
s,tmax,all,NA,5686
s,tmax,all,NA,568
s,tmax,all,NA,5660
s,tmax,all,NA,5647
s,tmax,all,NA,5630
s,tmax,all,NA,563
s,tmax,all,NA,5622
s,tmax,all,NA,5614
s,tmax,all,NA,5613
s,tmax,all,NA,5612
s,tmax,all,NA,5609
s,tmax,all,NA,5587
s,tmax,all,NA,5584
s,tmax,all,NA,5560
s,tmax,all,NA,5555
s,tmax,all,NA,5535
s,tmax,all,NA,5527
s,tmax,all,NA,5515
s,tmax,all,NA,5510
s,tmax,all,NA,5500
s,tmax,all,NA,550
s,tmax,all,NA,5485
s,tmax,all,NA,5461
s,tmax,all,NA,5429
s,tmax,all,NA,5427
s,tmax,all,NA,5419
s,tmax,all,NA,5416
s,tmax,all,NA,540
s,tmax,all,NA,5388
s,tmax,all,NA,5380
s,tmax,all,NA,5374
s,tmax,all,NA,5363
s,tmax,all,NA,5347
s,tmax,all,NA,5314
s,tmax,all,NA,5300
s,tmax,all,NA,5294
s,tmax,all,NA,5288
s,tmax,all,NA,5287
s,tmax,all,NA,5281
s,tmax,all,NA,5280
s,tmax,all,NA,5277
s,tmax,all,NA,5275
s,tmax,all,NA,5261
s,tmax,all,NA,5251
s,tmax,all,NA,5235
s,tmax,all,NA,5226
s,tmax,all,NA,5220
s,tmax,all,NA,5215
s,tmax,all,NA,5212
s,tmax,all,NA,5211
s,tmax,all,NA,5204
s,tmax,all,NA,520
s,tmax,all,NA,5198
s,tmax,all,NA,5185
s,tmax,all,NA,5180
s,tmax,all,NA,5160
s,tmax,all,NA,5144
s,tmax,all,NA,5136
s,tmax,all,NA,5131
s,tmax,all,NA,5119
s,tmax,all,NA,511
s,tmax,all,NA,5108
s,tmax,all,NA,5098
s,tmax,all,NA,5097
s,tmax,all,NA,5092
s,tmax,all,NA,5090
s,tmax,all,NA,509
s,tmax,all,NA,5086
s,tmax,all,NA,5084
s,tmax,all,NA,5079
s,tmax,all,NA,5077
s,tmax,all,NA,5059
s,tmax,all,NA,504
s,tmax,all,NA,5030
s,tmax,all,NA,5025
s,tmax,all,NA,5011
s,tmax,all,NA,4995
s,tmax,all,NA,4994
s,tmax,all,NA,4991
s,tmax,all,NA,499
s,tmax,all,NA,4989
s,tmax,all,NA,4981
s,tmax,all,NA,4977
s,tmax,all,NA,4975
s,tmax,all,NA,4967
s,tmax,all,NA,4960
s,tmax,all,NA,4955
s,tmax,all,NA,4941
s,tmax,all,NA,4938
s,tmax,all,NA,4935
s,tmax,all,NA,4933
s,tmax,all,NA,4912
s,tmax,all,NA,4873
s,tmax,all,NA,4836
s,tmax,all,NA,4825
s,tmax,all,NA,4822
s,tmax,all,NA,4819
s,tmax,all,NA,4806
s,tmax,all,NA,4801
s,tmax,all,NA,48
s,tmax,all,NA,4799
s,tmax,all,NA,4796
s,tmax,all,NA,4785
s,tmax,all,NA,4777
s,tmax,all,NA,4745
s,tmax,all,NA,4740
s,tmax,all,NA,4738
s,tmax,all,NA,4724
s,tmax,all,NA,472
s,tmax,all,NA,4680
s,tmax,all,NA,4667
s,tmax,all,NA,4666
s,tmax,all,NA,4638
s,tmax,all,NA,4600
s,tmax,all,NA,4599
s,tmax,all,NA,4598
s,tmax,all,NA,4596
s,tmax,all,NA,4592
s,tmax,all,NA,4590
s,tmax,all,NA,4586
s,tmax,all,NA,4575
s,tmax,all,NA,4563
s,tmax,all,NA,4546
s,tmax,all,NA,4545
s,tmax,all,NA,4540
s,tmax,all,NA,4539
s,tmax,all,NA,4537
s,tmax,all,NA,4533
s,tmax,all,NA,4532
s,tmax,all,NA,4530
s,tmax,all,NA,4523
s,tmax,all,NA,4514
s,tmax,all,NA,450
s,tmax,all,NA,4461
s,tmax,all,NA,4442
s,tmax,all,NA,4419
s,tmax,all,NA,4410
s,tmax,all,NA,4405
s,tmax,all,NA,4403
s,tmax,all,NA,4398
s,tmax,all,NA,4395
s,tmax,all,NA,4386
s,tmax,all,NA,4380
s,tmax,all,NA,4377
s,tmax,all,NA,4373
s,tmax,all,NA,4353
s,tmax,all,NA,4352
s,tmax,all,NA,4348
s,tmax,all,NA,4347
s,tmax,all,NA,434
s,tmax,all,NA,4331
s,tmax,all,NA,433
s,tmax,all,NA,4322
s,tmax,all,NA,4320
s,tmax,all,NA,4319
s,tmax,all,NA,4315
s,tmax,all,NA,4308
s,tmax,all,NA,4304
s,tmax,all,NA,4302
s,tmax,all,NA,4296
s,tmax,all,NA,4277
s,tmax,all,NA,4241
s,tmax,all,NA,4227
s,tmax,all,NA,4205
s,tmax,all,NA,4191
s,tmax,all,NA,4190
s,tmax,all,NA,4187
s,tmax,all,NA,4186
s,tmax,all,NA,4176
s,tmax,all,NA,4167
s,tmax,all,NA,416
s,tmax,all,NA,4158
s,tmax,all,NA,4152
s,tmax,all,NA,4142
s,tmax,all,NA,4138
s,tmax,all,NA,4131
s,tmax,all,NA,413
s,tmax,all,NA,4128
s,tmax,all,NA,4119
s,tmax,all,NA,4114
s,tmax,all,NA,4108
s,tmax,all,NA,4106
s,tmax,all,NA,4101
s,tmax,all,NA,4100
s,tmax,all,NA,410
s,tmax,all,NA,4088
s,tmax,all,NA,4084
s,tmax,all,NA,4082
s,tmax,all,NA,4077
s,tmax,all,NA,4055
s,tmax,all,NA,4052
s,tmax,all,NA,4047
s,tmax,all,NA,4045
s,tmax,all,NA,4038
s,tmax,all,NA,4033
s,tmax,all,NA,4020
s,tmax,all,NA,4015
s,tmax,all,NA,3965
s,tmax,all,NA,3958
s,tmax,all,NA,3956
s,tmax,all,NA,3940
s,tmax,all,NA,3936
s,tmax,all,NA,3913
s,tmax,all,NA,3912
s,tmax,all,NA,391
s,tmax,all,NA,3895
s,tmax,all,NA,3894
s,tmax,all,NA,3889
s,tmax,all,NA,3880
s,tmax,all,NA,3877
s,tmax,all,NA,387
s,tmax,all,NA,3866
s,tmax,all,NA,3855
s,tmax,all,NA,3854
s,tmax,all,NA,3849
s,tmax,all,NA,3836
s,tmax,all,NA,3801
s,tmax,all,NA,380
s,tmax,all,NA,3796
s,tmax,all,NA,3780
s,tmax,all,NA,3771
s,tmax,all,NA,3746
s,tmax,all,NA,3731
s,tmax,all,NA,373
s,tmax,all,NA,3728
s,tmax,all,NA,3724
s,tmax,all,NA,3721
s,tmax,all,NA,368
s,tmax,all,NA,367
s,tmax,all,NA,3658
s,tmax,all,NA,3643
s,tmax,all,NA,3640
s,tmax,all,NA,3582
s,tmax,all,NA,358
s,tmax,all,NA,3574
s,tmax,all,NA,357
s,tmax,all,NA,3551
s,tmax,all,NA,3544
s,tmax,all,NA,3532
s,tmax,all,NA,3528
s,tmax,all,NA,3514
s,tmax,all,NA,3512
s,tmax,all,NA,3500
s,tmax,all,NA,3487
s,tmax,all,NA,3473
s,tmax,all,NA,3472
s,tmax,all,NA,3471
s,tmax,all,NA,3465
s,tmax,all,NA,3463
s,tmax,all,NA,3454
s,tmax,all,NA,3438
s,tmax,all,NA,3437
s,tmax,all,NA,3436
s,tmax,all,NA,3420
s,tmax,all,NA,3410
s,tmax,all,NA,340
s,tmax,all,NA,3398
s,tmax,all,NA,3397
s,tmax,all,NA,3383
s,tmax,all,NA,3379
s,tmax,all,NA,3376
s,tmax,all,NA,3371
s,tmax,all,NA,337
s,tmax,all,NA,3368
s,tmax,all,NA,3364
s,tmax,all,NA,3362
s,tmax,all,NA,3356
s,tmax,all,NA,3353
s,tmax,all,NA,3347
s,tmax,all,NA,3345
s,tmax,all,NA,3337
s,tmax,all,NA,3332
s,tmax,all,NA,3315
s,tmax,all,NA,3306
s,tmax,all,NA,3296
s,tmax,all,NA,3290
s,tmax,all,NA,3283
s,tmax,all,NA,3275
s,tmax,all,NA,3273
s,tmax,all,NA,3266
s,tmax,all,NA,3246
s,tmax,all,NA,3242
s,tmax,all,NA,3241
s,tmax,all,NA,324
s,tmax,all,NA,3226
s,tmax,all,NA,3221
s,tmax,all,NA,322
s,tmax,all,NA,3218
s,tmax,all,NA,3212
s,tmax,all,NA,3211
s,tmax,all,NA,321
s,tmax,all,NA,3208
s,tmax,all,NA,3202
s,tmax,all,NA,32
s,tmax,all,NA,3177
s,tmax,all,NA,3165
s,tmax,all,NA,3157
s,tmax,all,NA,3150
s,tmax,all,NA,3137
s,tmax,all,NA,3133
s,tmax,all,NA,313
s,tmax,all,NA,3115
s,tmax,all,NA,3113
s,tmax,all,NA,3112
s,tmax,all,NA,3107
s,tmax,all,NA,3099
s,tmax,all,NA,3090
s,tmax,all,NA,309
s,tmax,all,NA,3089
s,tmax,all,NA,3087
s,tmax,all,NA,3080
s,tmax,all,NA,3075
s,tmax,all,NA,3051
s,tmax,all,NA,3050
s,tmax,all,NA,3048
s,tmax,all,NA,3043
s,tmax,all,NA,3031
s,tmax,all,NA,3014
s,tmax,all,NA,3007
s,tmax,all,NA,2984
s,tmax,all,NA,2979
s,tmax,all,NA,2972
s,tmax,all,NA,2961
s,tmax,all,NA,2938
s,tmax,all,NA,2931
s,tmax,all,NA,292
s,tmax,all,NA,2914
s,tmax,all,NA,2911
s,tmax,all,NA,291
s,tmax,all,NA,2909
s,tmax,all,NA,2907
s,tmax,all,NA,2885
s,tmax,all,NA,2881
s,tmax,all,NA,2856
s,tmax,all,NA,2853
s,tmax,all,NA,2828
s,tmax,all,NA,2826
s,tmax,all,NA,2817
s,tmax,all,NA,2812
s,tmax,all,NA,2788
s,tmax,all,NA,2787
s,tmax,all,NA,278
s,tmax,all,NA,2763
s,tmax,all,NA,2749
s,tmax,all,NA,2739
s,tmax,all,NA,2722
s,tmax,all,NA,2715
s,tmax,all,NA,2712
s,tmax,all,NA,2711
s,tmax,all,NA,2704
s,tmax,all,NA,2701
s,tmax,all,NA,27
s,tmax,all,NA,2697
s,tmax,all,NA,2693
s,tmax,all,NA,269
s,tmax,all,NA,2680
s,tmax,all,NA,2676
s,tmax,all,NA,2666
s,tmax,all,NA,2662
s,tmax,all,NA,2661
s,tmax,all,NA,2648
s,tmax,all,NA,2647
s,tmax,all,NA,2625
s,tmax,all,NA,2623
s,tmax,all,NA,2614
s,tmax,all,NA,2612
s,tmax,all,NA,2592
s,tmax,all,NA,2585
s,tmax,all,NA,2583
s,tmax,all,NA,2579
s,tmax,all,NA,2575
s,tmax,all,NA,2571
s,tmax,all,NA,2557
s,tmax,all,NA,2543
s,tmax,all,NA,2537
s,tmax,all,NA,2476
s,tmax,all,NA,247
s,tmax,all,NA,2469
s,tmax,all,NA,2468
s,tmax,all,NA,2441
s,tmax,all,NA,2427
s,tmax,all,NA,2426
s,tmax,all,NA,2416
s,tmax,all,NA,241
s,tmax,all,NA,2403
s,tmax,all,NA,2400
s,tmax,all,NA,238
s,tmax,all,NA,2372
s,tmax,all,NA,2359
s,tmax,all,NA,2356
s,tmax,all,NA,2347
s,tmax,all,NA,2345
s,tmax,all,NA,2341
s,tmax,all,NA,232
s,tmax,all,NA,2316
s,tmax,all,NA,231
s,tmax,all,NA,2305
s,tmax,all,NA,2299
s,tmax,all,NA,2290
s,tmax,all,NA,2272
s,tmax,all,NA,2257
s,tmax,all,NA,2255
s,tmax,all,NA,2246
s,tmax,all,NA,2241
s,tmax,all,NA,2237
s,tmax,all,NA,2233
s,tmax,all,NA,2232
s,tmax,all,NA,2227
s,tmax,all,NA,2226
s,tmax,all,NA,2219
s,tmax,all,NA,2215
s,tmax,all,NA,2213
s,tmax,all,NA,2206
s,tmax,all,NA,2199
s,tmax,all,NA,2198
s,tmax,all,NA,2197
s,tmax,all,NA,2188
s,tmax,all,NA,2183
s,tmax,all,NA,2173
s,tmax,all,NA,2172
s,tmax,all,NA,2160
s,tmax,all,NA,2142
s,tmax,all,NA,2138
s,tmax,all,NA,2123
s,tmax,all,NA,2122
s,tmax,all,NA,2115
s,tmax,all,NA,21
s,tmax,all,NA,2097
s,tmax,all,NA,2063
s,tmax,all,NA,2050
s,tmax,all,NA,2046
s,tmax,all,NA,2032
s,tmax,all,NA,2029
s,tmax,all,NA,1991
s,tmax,all,NA,1988
s,tmax,all,NA,1982
s,tmax,all,NA,1976
s,tmax,all,NA,1934
s,tmax,all,NA,1924
s,tmax,all,NA,192
s,tmax,all,NA,1908
s,tmax,all,NA,1907
s,tmax,all,NA,1903
s,tmax,all,NA,1895
s,tmax,all,NA,1891
s,tmax,all,NA,1889
s,tmax,all,NA,1884
s,tmax,all,NA,1836
s,tmax,all,NA,1823
s,tmax,all,NA,1820
s,tmax,all,NA,1801
s,tmax,all,NA,1794
s,tmax,all,NA,1782
s,tmax,all,NA,1766
s,tmax,all,NA,1758
s,tmax,all,NA,1752
s,tmax,all,NA,1750
s,tmax,all,NA,1749
s,tmax,all,NA,1739
s,tmax,all,NA,1734
s,tmax,all,NA,1728
s,tmax,all,NA,1700
s,tmax,all,NA,1692
s,tmax,all,NA,1688
s,tmax,all,NA,1677
s,tmax,all,NA,1667
s,tmax,all,NA,166
s,tmax,all,NA,1658
s,tmax,all,NA,1645
s,tmax,all,NA,1641
s,tmax,all,NA,1624
s,tmax,all,NA,1618
s,tmax,all,NA,1611
s,tmax,all,NA,1609
s,tmax,all,NA,1591
s,tmax,all,NA,1560
s,tmax,all,NA,152
s,tmax,all,NA,1516
s,tmax,all,NA,1512
s,tmax,all,NA,151
s,tmax,all,NA,1476
s,tmax,all,NA,1471
s,tmax,all,NA,1466
s,tmax,all,NA,1457
s,tmax,all,NA,1441
s,tmax,all,NA,144
s,tmax,all,NA,1434
s,tmax,all,NA,1429
s,tmax,all,NA,1425
s,tmax,all,NA,1422
s,tmax,all,NA,1418
s,tmax,all,NA,1411
s,tmax,all,NA,141
s,tmax,all,NA,1403
s,tmax,all,NA,1383
s,tmax,all,NA,1353
s,tmax,all,NA,1347
s,tmax,all,NA,1345
s,tmax,all,NA,1337
s,tmax,all,NA,1327
s,tmax,all,NA,1302
s,tmax,all,NA,1293
s,tmax,all,NA,1286
s,tmax,all,NA,127
s,tmax,all,NA,1264
s,tmax,all,NA,126
s,tmax,all,NA,1253
s,tmax,all,NA,1251
s,tmax,all,NA,1239
s,tmax,all,NA,123
s,tmax,all,NA,1223
s,tmax,all,NA,122
s,tmax,all,NA,119
s,tmax,all,NA,1189
s,tmax,all,NA,1174
s,tmax,all,NA,1164
s,tmax,all,NA,1147
s,tmax,all,NA,1143
s,tmax,all,NA,114
s,tmax,all,NA,1139
s,tmax,all,NA,1138
s,tmax,all,NA,1133
s,tmax,all,NA,1130
s,tmax,all,NA,113
s,tmax,all,NA,1118
s,tmax,all,NA,1103
s,tmax,all,NA,1100
s,tmax,all,NA,1095
s,tmax,all,NA,1094
s,tmax,all,NA,1086
s,tmax,all,NA,1080
s,tmax,all,NA,1068
s,tmax,all,NA,1065
s,tmax,all,NA,1051
s,tmax,all,NA,1043
s,tmax,all,NA,1039
s,tmax,all,NA,1033
s,tmax,all,NA,1032
s,tmax,all,NA,1023
s,tmax,all,NA,1021
s,tmax,all,NA,1012
s,tmax,all,NA,1004
s,tmax,all,NA,1000
