TYPE,VAR,SCALE,P,SEED
s,tmax,years,NA,765
s,tmax,years,NA,7646
s,tmax,years,NA,763
s,tmax,years,NA,7605
s,tmax,years,NA,7586
s,tmax,years,NA,7580
s,tmax,years,NA,7579
s,tmax,years,NA,7551
s,tmax,years,NA,7543
s,tmax,years,NA,754
s,tmax,years,NA,7533
s,tmax,years,NA,7532
s,tmax,years,NA,7520
s,tmax,years,NA,752
s,tmax,years,NA,7518
s,tmax,years,NA,7503
s,tmax,years,NA,7501
s,tmax,years,NA,7494
s,tmax,years,NA,7485
s,tmax,years,NA,7482
s,tmax,years,NA,7465
s,tmax,years,NA,7451
s,tmax,years,NA,7441
s,tmax,years,NA,7436
s,tmax,years,NA,7434
s,tmax,years,NA,7424
s,tmax,years,NA,7403
s,tmax,years,NA,7402
s,tmax,years,NA,7390
s,tmax,years,NA,7375
s,tmax,years,NA,7363
s,tmax,years,NA,7362
s,tmax,years,NA,7357
s,tmax,years,NA,7347
s,tmax,years,NA,7331
s,tmax,years,NA,7328
s,tmax,years,NA,7318
s,tmax,years,NA,7316
s,tmax,years,NA,730
s,tmax,years,NA,7273
s,tmax,years,NA,7272
s,tmax,years,NA,7267
s,tmax,years,NA,7240
s,tmax,years,NA,7238
s,tmax,years,NA,7227
s,tmax,years,NA,7222
s,tmax,years,NA,721
s,tmax,years,NA,7199
s,tmax,years,NA,7183
s,tmax,years,NA,7174
s,tmax,years,NA,7165
s,tmax,years,NA,7160
s,tmax,years,NA,7158
s,tmax,years,NA,7142
s,tmax,years,NA,7137
s,tmax,years,NA,7121
s,tmax,years,NA,7119
s,tmax,years,NA,7103
s,tmax,years,NA,71
s,tmax,years,NA,7099
s,tmax,years,NA,7088
s,tmax,years,NA,7078
s,tmax,years,NA,7076
s,tmax,years,NA,7054
s,tmax,years,NA,7038
s,tmax,years,NA,703
s,tmax,years,NA,7004
s,tmax,years,NA,6985
s,tmax,years,NA,6978
s,tmax,years,NA,6968
s,tmax,years,NA,6967
s,tmax,years,NA,6949
s,tmax,years,NA,6948
s,tmax,years,NA,6941
s,tmax,years,NA,6934
s,tmax,years,NA,6932
s,tmax,years,NA,6927
s,tmax,years,NA,6907
s,tmax,years,NA,6905
s,tmax,years,NA,6901
s,tmax,years,NA,6886
s,tmax,years,NA,6859
s,tmax,years,NA,6852
s,tmax,years,NA,6851
s,tmax,years,NA,684
s,tmax,years,NA,6839
s,tmax,years,NA,6837
s,tmax,years,NA,6826
s,tmax,years,NA,6825
s,tmax,years,NA,6810
s,tmax,years,NA,6791
s,tmax,years,NA,6786
s,tmax,years,NA,6784
s,tmax,years,NA,6763
s,tmax,years,NA,6759
s,tmax,years,NA,6752
s,tmax,years,NA,6744
s,tmax,years,NA,6743
s,tmax,years,NA,672
s,tmax,years,NA,668
s,tmax,years,NA,6679
s,tmax,years,NA,6670
s,tmax,years,NA,6661
s,tmax,years,NA,6657
s,tmax,years,NA,6642
s,tmax,years,NA,6637
s,tmax,years,NA,6620
s,tmax,years,NA,662
s,tmax,years,NA,6618
s,tmax,years,NA,6614
s,tmax,years,NA,6611
s,tmax,years,NA,6605
s,tmax,years,NA,6604
s,tmax,years,NA,6592
s,tmax,years,NA,6588
s,tmax,years,NA,6573
s,tmax,years,NA,6567
s,tmax,years,NA,6561
s,tmax,years,NA,6547
s,tmax,years,NA,6544
s,tmax,years,NA,6543
s,tmax,years,NA,6542
s,tmax,years,NA,651
s,tmax,years,NA,6500
s,tmax,years,NA,6498
s,tmax,years,NA,6477
s,tmax,years,NA,6475
s,tmax,years,NA,6472
s,tmax,years,NA,6470
s,tmax,years,NA,6469
s,tmax,years,NA,6467
s,tmax,years,NA,6463
s,tmax,years,NA,6455
s,tmax,years,NA,6441
s,tmax,years,NA,6435
s,tmax,years,NA,6421
s,tmax,years,NA,6413
s,tmax,years,NA,641
s,tmax,years,NA,6409
s,tmax,years,NA,6400
s,tmax,years,NA,64
s,tmax,years,NA,6383
s,tmax,years,NA,6364
s,tmax,years,NA,6355
s,tmax,years,NA,6353
s,tmax,years,NA,6348
s,tmax,years,NA,6347
s,tmax,years,NA,6343
s,tmax,years,NA,6340
s,tmax,years,NA,6330
s,tmax,years,NA,6327
s,tmax,years,NA,632
s,tmax,years,NA,6309
s,tmax,years,NA,6308
s,tmax,years,NA,6306
s,tmax,years,NA,6305
s,tmax,years,NA,6304
s,tmax,years,NA,6301
s,tmax,years,NA,6294
s,tmax,years,NA,6274
s,tmax,years,NA,6262
s,tmax,years,NA,6259
s,tmax,years,NA,6251
s,tmax,years,NA,6249
s,tmax,years,NA,6245
s,tmax,years,NA,621
s,tmax,years,NA,6205
s,tmax,years,NA,6198
s,tmax,years,NA,6190
s,tmax,years,NA,6188
s,tmax,years,NA,6172
s,tmax,years,NA,6163
s,tmax,years,NA,6148
s,tmax,years,NA,6140
s,tmax,years,NA,6122
s,tmax,years,NA,6120
s,tmax,years,NA,6091
s,tmax,years,NA,6086
s,tmax,years,NA,6061
s,tmax,years,NA,606
s,tmax,years,NA,6057
s,tmax,years,NA,605
s,tmax,years,NA,6044
s,tmax,years,NA,6021
s,tmax,years,NA,6013
s,tmax,years,NA,6012
s,tmax,years,NA,5990
s,tmax,years,NA,5988
s,tmax,years,NA,5982
s,tmax,years,NA,5961
s,tmax,years,NA,5950
s,tmax,years,NA,5938
s,tmax,years,NA,5920
s,tmax,years,NA,5910
s,tmax,years,NA,5896
s,tmax,years,NA,5881
s,tmax,years,NA,5866
s,tmax,years,NA,5845
s,tmax,years,NA,5844
s,tmax,years,NA,5841
s,tmax,years,NA,5826
s,tmax,years,NA,5824
s,tmax,years,NA,58
s,tmax,years,NA,5792
s,tmax,years,NA,5773
s,tmax,years,NA,5763
s,tmax,years,NA,5762
s,tmax,years,NA,5760
s,tmax,years,NA,5734
s,tmax,years,NA,5723
s,tmax,years,NA,57
s,tmax,years,NA,5694
s,tmax,years,NA,5686
s,tmax,years,NA,568
s,tmax,years,NA,5660
s,tmax,years,NA,5647
s,tmax,years,NA,5630
s,tmax,years,NA,563
s,tmax,years,NA,5622
s,tmax,years,NA,5614
s,tmax,years,NA,5613
s,tmax,years,NA,5612
s,tmax,years,NA,5609
s,tmax,years,NA,5587
s,tmax,years,NA,5584
s,tmax,years,NA,5560
s,tmax,years,NA,5555
s,tmax,years,NA,5535
s,tmax,years,NA,5527
s,tmax,years,NA,5515
s,tmax,years,NA,5510
s,tmax,years,NA,5500
s,tmax,years,NA,550
s,tmax,years,NA,5485
s,tmax,years,NA,5461
s,tmax,years,NA,5429
s,tmax,years,NA,5427
s,tmax,years,NA,5419
s,tmax,years,NA,5416
s,tmax,years,NA,540
s,tmax,years,NA,5388
s,tmax,years,NA,5380
s,tmax,years,NA,5374
s,tmax,years,NA,5363
s,tmax,years,NA,5347
s,tmax,years,NA,5314
s,tmax,years,NA,5300
s,tmax,years,NA,5294
s,tmax,years,NA,5288
s,tmax,years,NA,5287
s,tmax,years,NA,5281
s,tmax,years,NA,5280
s,tmax,years,NA,5277
s,tmax,years,NA,5275
s,tmax,years,NA,5261
s,tmax,years,NA,5251
s,tmax,years,NA,5235
s,tmax,years,NA,5226
s,tmax,years,NA,5220
s,tmax,years,NA,5215
s,tmax,years,NA,5212
s,tmax,years,NA,5211
s,tmax,years,NA,5204
s,tmax,years,NA,520
s,tmax,years,NA,5198
s,tmax,years,NA,5185
s,tmax,years,NA,5180
s,tmax,years,NA,5160
s,tmax,years,NA,5144
s,tmax,years,NA,5136
s,tmax,years,NA,5131
s,tmax,years,NA,5119
s,tmax,years,NA,511
s,tmax,years,NA,5108
s,tmax,years,NA,5098
s,tmax,years,NA,5097
s,tmax,years,NA,5092
s,tmax,years,NA,5090
s,tmax,years,NA,509
s,tmax,years,NA,5086
s,tmax,years,NA,5084
s,tmax,years,NA,5079
s,tmax,years,NA,5077
s,tmax,years,NA,5059
s,tmax,years,NA,504
s,tmax,years,NA,5030
s,tmax,years,NA,5025
s,tmax,years,NA,5011
s,tmax,years,NA,4995
s,tmax,years,NA,4994
s,tmax,years,NA,4991
s,tmax,years,NA,499
s,tmax,years,NA,4989
s,tmax,years,NA,4981
s,tmax,years,NA,4977
s,tmax,years,NA,4975
s,tmax,years,NA,4967
s,tmax,years,NA,4960
s,tmax,years,NA,4955
s,tmax,years,NA,4941
s,tmax,years,NA,4938
s,tmax,years,NA,4935
s,tmax,years,NA,4933
s,tmax,years,NA,4912
s,tmax,years,NA,4873
s,tmax,years,NA,4836
s,tmax,years,NA,4825
s,tmax,years,NA,4822
s,tmax,years,NA,4819
s,tmax,years,NA,4806
s,tmax,years,NA,4801
s,tmax,years,NA,48
s,tmax,years,NA,4799
s,tmax,years,NA,4796
s,tmax,years,NA,4785
s,tmax,years,NA,4777
s,tmax,years,NA,4745
s,tmax,years,NA,4740
s,tmax,years,NA,4738
s,tmax,years,NA,4724
s,tmax,years,NA,472
s,tmax,years,NA,4680
s,tmax,years,NA,4667
s,tmax,years,NA,4666
s,tmax,years,NA,4638
s,tmax,years,NA,4600
s,tmax,years,NA,4599
s,tmax,years,NA,4598
s,tmax,years,NA,4596
s,tmax,years,NA,4592
s,tmax,years,NA,4590
s,tmax,years,NA,4586
s,tmax,years,NA,4575
s,tmax,years,NA,4563
s,tmax,years,NA,4546
s,tmax,years,NA,4545
s,tmax,years,NA,4540
s,tmax,years,NA,4539
s,tmax,years,NA,4537
s,tmax,years,NA,4533
s,tmax,years,NA,4532
s,tmax,years,NA,4530
s,tmax,years,NA,4523
s,tmax,years,NA,4514
s,tmax,years,NA,450
s,tmax,years,NA,4461
s,tmax,years,NA,4442
s,tmax,years,NA,4419
s,tmax,years,NA,4410
s,tmax,years,NA,4405
s,tmax,years,NA,4403
s,tmax,years,NA,4398
s,tmax,years,NA,4395
s,tmax,years,NA,4386
s,tmax,years,NA,4380
s,tmax,years,NA,4377
s,tmax,years,NA,4373
s,tmax,years,NA,4353
s,tmax,years,NA,4352
s,tmax,years,NA,4348
s,tmax,years,NA,4347
s,tmax,years,NA,434
s,tmax,years,NA,4331
s,tmax,years,NA,433
s,tmax,years,NA,4322
s,tmax,years,NA,4320
s,tmax,years,NA,4319
s,tmax,years,NA,4315
s,tmax,years,NA,4308
s,tmax,years,NA,4304
s,tmax,years,NA,4302
s,tmax,years,NA,4296
s,tmax,years,NA,4277
s,tmax,years,NA,4241
s,tmax,years,NA,4227
s,tmax,years,NA,4205
s,tmax,years,NA,4191
s,tmax,years,NA,4190
s,tmax,years,NA,4187
s,tmax,years,NA,4186
s,tmax,years,NA,4176
s,tmax,years,NA,4167
s,tmax,years,NA,416
s,tmax,years,NA,4158
s,tmax,years,NA,4152
s,tmax,years,NA,4142
s,tmax,years,NA,4138
s,tmax,years,NA,4131
s,tmax,years,NA,413
s,tmax,years,NA,4128
s,tmax,years,NA,4119
s,tmax,years,NA,4114
s,tmax,years,NA,4108
s,tmax,years,NA,4106
s,tmax,years,NA,4101
s,tmax,years,NA,4100
s,tmax,years,NA,410
s,tmax,years,NA,4088
s,tmax,years,NA,4084
s,tmax,years,NA,4082
s,tmax,years,NA,4077
s,tmax,years,NA,4055
s,tmax,years,NA,4052
s,tmax,years,NA,4047
s,tmax,years,NA,4045
s,tmax,years,NA,4038
s,tmax,years,NA,4033
s,tmax,years,NA,4020
s,tmax,years,NA,4015
s,tmax,years,NA,3965
s,tmax,years,NA,3958
s,tmax,years,NA,3956
s,tmax,years,NA,3940
s,tmax,years,NA,3936
s,tmax,years,NA,3913
s,tmax,years,NA,3912
s,tmax,years,NA,391
s,tmax,years,NA,3895
s,tmax,years,NA,3894
s,tmax,years,NA,3889
s,tmax,years,NA,3880
s,tmax,years,NA,3877
s,tmax,years,NA,387
s,tmax,years,NA,3866
s,tmax,years,NA,3855
s,tmax,years,NA,3854
s,tmax,years,NA,3849
s,tmax,years,NA,3836
s,tmax,years,NA,3801
s,tmax,years,NA,380
s,tmax,years,NA,3796
s,tmax,years,NA,3780
s,tmax,years,NA,3771
s,tmax,years,NA,3746
s,tmax,years,NA,3731
s,tmax,years,NA,373
s,tmax,years,NA,3728
s,tmax,years,NA,3724
s,tmax,years,NA,3721
s,tmax,years,NA,368
s,tmax,years,NA,367
s,tmax,years,NA,3658
s,tmax,years,NA,3643
s,tmax,years,NA,3640
s,tmax,years,NA,3582
s,tmax,years,NA,358
s,tmax,years,NA,3574
s,tmax,years,NA,357
s,tmax,years,NA,3551
s,tmax,years,NA,3544
s,tmax,years,NA,3532
s,tmax,years,NA,3528
s,tmax,years,NA,3514
s,tmax,years,NA,3512
s,tmax,years,NA,3500
s,tmax,years,NA,3487
s,tmax,years,NA,3473
s,tmax,years,NA,3472
s,tmax,years,NA,3471
s,tmax,years,NA,3465
s,tmax,years,NA,3463
s,tmax,years,NA,3454
s,tmax,years,NA,3438
s,tmax,years,NA,3437
s,tmax,years,NA,3436
s,tmax,years,NA,3420
s,tmax,years,NA,3410
s,tmax,years,NA,340
s,tmax,years,NA,3398
s,tmax,years,NA,3397
s,tmax,years,NA,3383
s,tmax,years,NA,3379
s,tmax,years,NA,3376
s,tmax,years,NA,3371
s,tmax,years,NA,337
s,tmax,years,NA,3368
s,tmax,years,NA,3364
s,tmax,years,NA,3362
s,tmax,years,NA,3356
s,tmax,years,NA,3353
s,tmax,years,NA,3347
s,tmax,years,NA,3345
s,tmax,years,NA,3337
s,tmax,years,NA,3332
s,tmax,years,NA,3315
s,tmax,years,NA,3306
s,tmax,years,NA,3296
s,tmax,years,NA,3290
s,tmax,years,NA,3283
s,tmax,years,NA,3275
s,tmax,years,NA,3273
s,tmax,years,NA,3266
s,tmax,years,NA,3246
s,tmax,years,NA,3242
s,tmax,years,NA,3241
s,tmax,years,NA,324
s,tmax,years,NA,3226
s,tmax,years,NA,3221
s,tmax,years,NA,322
s,tmax,years,NA,3218
s,tmax,years,NA,3212
s,tmax,years,NA,3211
s,tmax,years,NA,321
s,tmax,years,NA,3208
s,tmax,years,NA,3202
s,tmax,years,NA,32
s,tmax,years,NA,3177
s,tmax,years,NA,3165
s,tmax,years,NA,3157
s,tmax,years,NA,3150
s,tmax,years,NA,3137
s,tmax,years,NA,3133
s,tmax,years,NA,313
s,tmax,years,NA,3115
s,tmax,years,NA,3113
s,tmax,years,NA,3112
s,tmax,years,NA,3107
s,tmax,years,NA,3099
s,tmax,years,NA,3090
s,tmax,years,NA,309
s,tmax,years,NA,3089
s,tmax,years,NA,3087
s,tmax,years,NA,3080
s,tmax,years,NA,3075
s,tmax,years,NA,3051
s,tmax,years,NA,3050
s,tmax,years,NA,3048
s,tmax,years,NA,3043
s,tmax,years,NA,3031
s,tmax,years,NA,3014
s,tmax,years,NA,3007
s,tmax,years,NA,2984
s,tmax,years,NA,2979
s,tmax,years,NA,2972
s,tmax,years,NA,2961
s,tmax,years,NA,2938
s,tmax,years,NA,2931
s,tmax,years,NA,292
s,tmax,years,NA,2914
s,tmax,years,NA,2911
s,tmax,years,NA,291
s,tmax,years,NA,2909
s,tmax,years,NA,2907
s,tmax,years,NA,2885
s,tmax,years,NA,2881
s,tmax,years,NA,2856
s,tmax,years,NA,2853
s,tmax,years,NA,2828
s,tmax,years,NA,2826
s,tmax,years,NA,2817
s,tmax,years,NA,2812
s,tmax,years,NA,2788
s,tmax,years,NA,2787
s,tmax,years,NA,278
s,tmax,years,NA,2763
s,tmax,years,NA,2749
s,tmax,years,NA,2739
s,tmax,years,NA,2722
s,tmax,years,NA,2715
s,tmax,years,NA,2712
s,tmax,years,NA,2711
s,tmax,years,NA,2704
s,tmax,years,NA,2701
s,tmax,years,NA,27
s,tmax,years,NA,2697
s,tmax,years,NA,2693
s,tmax,years,NA,269
s,tmax,years,NA,2680
s,tmax,years,NA,2676
s,tmax,years,NA,2666
s,tmax,years,NA,2662
s,tmax,years,NA,2661
s,tmax,years,NA,2648
s,tmax,years,NA,2647
s,tmax,years,NA,2625
s,tmax,years,NA,2623
s,tmax,years,NA,2614
s,tmax,years,NA,2612
s,tmax,years,NA,2592
s,tmax,years,NA,2585
s,tmax,years,NA,2583
s,tmax,years,NA,2579
s,tmax,years,NA,2575
s,tmax,years,NA,2571
s,tmax,years,NA,2557
s,tmax,years,NA,2543
s,tmax,years,NA,2537
s,tmax,years,NA,2476
s,tmax,years,NA,247
s,tmax,years,NA,2469
s,tmax,years,NA,2468
s,tmax,years,NA,2441
s,tmax,years,NA,2427
s,tmax,years,NA,2426
s,tmax,years,NA,2416
s,tmax,years,NA,241
s,tmax,years,NA,2403
s,tmax,years,NA,2400
s,tmax,years,NA,238
s,tmax,years,NA,2372
s,tmax,years,NA,2359
s,tmax,years,NA,2356
s,tmax,years,NA,2347
s,tmax,years,NA,2345
s,tmax,years,NA,2341
s,tmax,years,NA,232
s,tmax,years,NA,2316
s,tmax,years,NA,231
s,tmax,years,NA,2305
s,tmax,years,NA,2299
s,tmax,years,NA,2290
s,tmax,years,NA,2272
s,tmax,years,NA,2257
s,tmax,years,NA,2255
s,tmax,years,NA,2246
s,tmax,years,NA,2241
s,tmax,years,NA,2237
s,tmax,years,NA,2233
s,tmax,years,NA,2232
s,tmax,years,NA,2227
s,tmax,years,NA,2226
s,tmax,years,NA,2219
s,tmax,years,NA,2215
s,tmax,years,NA,2213
s,tmax,years,NA,2206
s,tmax,years,NA,2199
s,tmax,years,NA,2198
s,tmax,years,NA,2197
s,tmax,years,NA,2188
s,tmax,years,NA,2183
s,tmax,years,NA,2173
s,tmax,years,NA,2172
s,tmax,years,NA,2160
s,tmax,years,NA,2142
s,tmax,years,NA,2138
s,tmax,years,NA,2123
s,tmax,years,NA,2122
s,tmax,years,NA,2115
s,tmax,years,NA,21
s,tmax,years,NA,2097
s,tmax,years,NA,2063
s,tmax,years,NA,2050
s,tmax,years,NA,2046
s,tmax,years,NA,2032
s,tmax,years,NA,2029
s,tmax,years,NA,1991
s,tmax,years,NA,1988
s,tmax,years,NA,1982
s,tmax,years,NA,1976
s,tmax,years,NA,1934
s,tmax,years,NA,1924
s,tmax,years,NA,192
s,tmax,years,NA,1908
s,tmax,years,NA,1907
s,tmax,years,NA,1903
s,tmax,years,NA,1895
s,tmax,years,NA,1891
s,tmax,years,NA,1889
s,tmax,years,NA,1884
s,tmax,years,NA,1836
s,tmax,years,NA,1823
s,tmax,years,NA,1820
s,tmax,years,NA,1801
s,tmax,years,NA,1794
s,tmax,years,NA,1782
s,tmax,years,NA,1766
s,tmax,years,NA,1758
s,tmax,years,NA,1752
s,tmax,years,NA,1750
s,tmax,years,NA,1749
s,tmax,years,NA,1739
s,tmax,years,NA,1734
s,tmax,years,NA,1728
s,tmax,years,NA,1700
s,tmax,years,NA,1692
s,tmax,years,NA,1688
s,tmax,years,NA,1677
s,tmax,years,NA,1667
s,tmax,years,NA,166
s,tmax,years,NA,1658
s,tmax,years,NA,1645
s,tmax,years,NA,1641
s,tmax,years,NA,1624
s,tmax,years,NA,1618
s,tmax,years,NA,1611
s,tmax,years,NA,1609
s,tmax,years,NA,1591
s,tmax,years,NA,1560
s,tmax,years,NA,152
s,tmax,years,NA,1516
s,tmax,years,NA,1512
s,tmax,years,NA,151
s,tmax,years,NA,1476
s,tmax,years,NA,1471
s,tmax,years,NA,1466
s,tmax,years,NA,1457
s,tmax,years,NA,1441
s,tmax,years,NA,144
s,tmax,years,NA,1434
s,tmax,years,NA,1429
s,tmax,years,NA,1425
s,tmax,years,NA,1422
s,tmax,years,NA,1418
s,tmax,years,NA,1411
s,tmax,years,NA,141
s,tmax,years,NA,1403
s,tmax,years,NA,1383
s,tmax,years,NA,1353
s,tmax,years,NA,1347
s,tmax,years,NA,1345
s,tmax,years,NA,1337
s,tmax,years,NA,1327
s,tmax,years,NA,1302
s,tmax,years,NA,1293
s,tmax,years,NA,1286
s,tmax,years,NA,127
s,tmax,years,NA,1264
s,tmax,years,NA,126
s,tmax,years,NA,1253
s,tmax,years,NA,1251
s,tmax,years,NA,1239
s,tmax,years,NA,123
s,tmax,years,NA,1223
s,tmax,years,NA,122
s,tmax,years,NA,119
s,tmax,years,NA,1189
s,tmax,years,NA,1174
s,tmax,years,NA,1164
s,tmax,years,NA,1147
s,tmax,years,NA,1143
s,tmax,years,NA,114
s,tmax,years,NA,1139
s,tmax,years,NA,1138
s,tmax,years,NA,1133
s,tmax,years,NA,1130
s,tmax,years,NA,113
s,tmax,years,NA,1118
s,tmax,years,NA,1103
s,tmax,years,NA,1100
s,tmax,years,NA,1095
s,tmax,years,NA,1094
s,tmax,years,NA,1086
s,tmax,years,NA,1080
s,tmax,years,NA,1068
s,tmax,years,NA,1065
s,tmax,years,NA,1051
s,tmax,years,NA,1043
s,tmax,years,NA,1039
s,tmax,years,NA,1033
s,tmax,years,NA,1032
s,tmax,years,NA,1023
s,tmax,years,NA,1021
s,tmax,years,NA,1012
s,tmax,years,NA,1004
s,tmax,years,NA,1000
