TYPE,VAR,SCALE,P,SEED
s,tmin,all,NA,8493
s,tmin,all,NA,8457
s,tmin,all,NA,8454
s,tmin,all,NA,8449
s,tmin,all,NA,8441
s,tmin,all,NA,844
s,tmin,all,NA,8438
s,tmin,all,NA,8430
s,tmin,all,NA,8420
s,tmin,all,NA,8411
s,tmin,all,NA,84
s,tmin,all,NA,8399
s,tmin,all,NA,8391
s,tmin,all,NA,838
s,tmin,all,NA,8376
s,tmin,all,NA,8372
s,tmin,all,NA,8366
s,tmin,all,NA,8360
s,tmin,all,NA,835
s,tmin,all,NA,8347
s,tmin,all,NA,8338
s,tmin,all,NA,8328
s,tmin,all,NA,8324
s,tmin,all,NA,832
s,tmin,all,NA,830
s,tmin,all,NA,83
s,tmin,all,NA,8297
s,tmin,all,NA,8289
s,tmin,all,NA,8255
s,tmin,all,NA,8252
s,tmin,all,NA,8242
s,tmin,all,NA,824
s,tmin,all,NA,8230
s,tmin,all,NA,8198
s,tmin,all,NA,8183
s,tmin,all,NA,8181
s,tmin,all,NA,8170
s,tmin,all,NA,8148
s,tmin,all,NA,8140
s,tmin,all,NA,8105
s,tmin,all,NA,8086
s,tmin,all,NA,8080
s,tmin,all,NA,8077
s,tmin,all,NA,8064
s,tmin,all,NA,8058
s,tmin,all,NA,8055
s,tmin,all,NA,8046
s,tmin,all,NA,8040
s,tmin,all,NA,8012
s,tmin,all,NA,8002
s,tmin,all,NA,800
s,tmin,all,NA,799
s,tmin,all,NA,7981
s,tmin,all,NA,7973
s,tmin,all,NA,7960
s,tmin,all,NA,7948
s,tmin,all,NA,7945
s,tmin,all,NA,7906
s,tmin,all,NA,7891
s,tmin,all,NA,7878
s,tmin,all,NA,7871
s,tmin,all,NA,7858
s,tmin,all,NA,7846
s,tmin,all,NA,7804
s,tmin,all,NA,7800
s,tmin,all,NA,78
s,tmin,all,NA,7785
s,tmin,all,NA,7778
s,tmin,all,NA,7764
s,tmin,all,NA,7760
s,tmin,all,NA,7745
s,tmin,all,NA,7728
s,tmin,all,NA,7699
s,tmin,all,NA,7698
s,tmin,all,NA,7695
s,tmin,all,NA,7691
s,tmin,all,NA,7680
s,tmin,all,NA,7679
s,tmin,all,NA,7674
s,tmin,all,NA,7660
s,tmin,all,NA,765
s,tmin,all,NA,7646
s,tmin,all,NA,763
s,tmin,all,NA,7605
s,tmin,all,NA,7586
s,tmin,all,NA,7580
s,tmin,all,NA,7579
s,tmin,all,NA,7551
s,tmin,all,NA,7543
s,tmin,all,NA,754
s,tmin,all,NA,7533
s,tmin,all,NA,7532
s,tmin,all,NA,7520
s,tmin,all,NA,752
s,tmin,all,NA,7518
s,tmin,all,NA,7503
s,tmin,all,NA,7501
s,tmin,all,NA,7494
s,tmin,all,NA,7485
s,tmin,all,NA,7482
s,tmin,all,NA,7465
s,tmin,all,NA,7451
s,tmin,all,NA,7441
s,tmin,all,NA,7436
s,tmin,all,NA,7434
s,tmin,all,NA,7424
s,tmin,all,NA,7403
s,tmin,all,NA,7402
s,tmin,all,NA,7390
s,tmin,all,NA,7375
s,tmin,all,NA,7363
s,tmin,all,NA,7362
s,tmin,all,NA,7357
s,tmin,all,NA,7347
s,tmin,all,NA,7331
s,tmin,all,NA,7328
s,tmin,all,NA,7318
s,tmin,all,NA,7316
s,tmin,all,NA,730
s,tmin,all,NA,7273
s,tmin,all,NA,7272
s,tmin,all,NA,7267
s,tmin,all,NA,7240
s,tmin,all,NA,7238
s,tmin,all,NA,7227
s,tmin,all,NA,7222
s,tmin,all,NA,721
s,tmin,all,NA,7199
s,tmin,all,NA,7183
s,tmin,all,NA,7174
s,tmin,all,NA,7165
s,tmin,all,NA,7160
s,tmin,all,NA,7158
s,tmin,all,NA,7142
s,tmin,all,NA,7137
s,tmin,all,NA,7121
s,tmin,all,NA,7119
s,tmin,all,NA,7103
s,tmin,all,NA,71
s,tmin,all,NA,7099
s,tmin,all,NA,7088
s,tmin,all,NA,7078
s,tmin,all,NA,7076
s,tmin,all,NA,7054
s,tmin,all,NA,7038
s,tmin,all,NA,703
s,tmin,all,NA,7004
s,tmin,all,NA,6985
s,tmin,all,NA,6978
s,tmin,all,NA,6968
s,tmin,all,NA,6967
s,tmin,all,NA,6949
s,tmin,all,NA,6948
s,tmin,all,NA,6941
s,tmin,all,NA,6934
s,tmin,all,NA,6932
s,tmin,all,NA,6927
s,tmin,all,NA,6907
s,tmin,all,NA,6905
s,tmin,all,NA,6901
s,tmin,all,NA,6886
s,tmin,all,NA,6859
s,tmin,all,NA,6852
s,tmin,all,NA,6851
s,tmin,all,NA,684
s,tmin,all,NA,6839
s,tmin,all,NA,6837
s,tmin,all,NA,6826
s,tmin,all,NA,6825
s,tmin,all,NA,6810
s,tmin,all,NA,6791
s,tmin,all,NA,6786
s,tmin,all,NA,6784
s,tmin,all,NA,6763
s,tmin,all,NA,6759
s,tmin,all,NA,6752
s,tmin,all,NA,6744
s,tmin,all,NA,6743
s,tmin,all,NA,672
s,tmin,all,NA,668
s,tmin,all,NA,6679
s,tmin,all,NA,6670
s,tmin,all,NA,6661
s,tmin,all,NA,6657
s,tmin,all,NA,6642
s,tmin,all,NA,6637
s,tmin,all,NA,6620
s,tmin,all,NA,662
s,tmin,all,NA,6618
s,tmin,all,NA,6614
s,tmin,all,NA,6611
s,tmin,all,NA,6605
s,tmin,all,NA,6604
s,tmin,all,NA,6592
s,tmin,all,NA,6588
s,tmin,all,NA,6573
s,tmin,all,NA,6567
s,tmin,all,NA,6561
s,tmin,all,NA,6547
s,tmin,all,NA,6544
s,tmin,all,NA,6543
s,tmin,all,NA,6542
s,tmin,all,NA,651
s,tmin,all,NA,6500
s,tmin,all,NA,6498
s,tmin,all,NA,6477
s,tmin,all,NA,6475
s,tmin,all,NA,6472
s,tmin,all,NA,6470
s,tmin,all,NA,6469
s,tmin,all,NA,6467
s,tmin,all,NA,6463
s,tmin,all,NA,6455
s,tmin,all,NA,6441
s,tmin,all,NA,6435
s,tmin,all,NA,6421
s,tmin,all,NA,6413
s,tmin,all,NA,641
s,tmin,all,NA,6409
s,tmin,all,NA,6400
s,tmin,all,NA,64
s,tmin,all,NA,6383
s,tmin,all,NA,6364
s,tmin,all,NA,6355
s,tmin,all,NA,6353
s,tmin,all,NA,6348
s,tmin,all,NA,6347
s,tmin,all,NA,6343
s,tmin,all,NA,6340
s,tmin,all,NA,6330
s,tmin,all,NA,6327
s,tmin,all,NA,632
s,tmin,all,NA,6309
s,tmin,all,NA,6308
s,tmin,all,NA,6306
s,tmin,all,NA,6305
s,tmin,all,NA,6304
s,tmin,all,NA,6301
s,tmin,all,NA,6294
s,tmin,all,NA,6274
s,tmin,all,NA,6262
s,tmin,all,NA,6259
s,tmin,all,NA,6251
s,tmin,all,NA,6249
s,tmin,all,NA,6245
s,tmin,all,NA,621
s,tmin,all,NA,6205
s,tmin,all,NA,6198
s,tmin,all,NA,6190
s,tmin,all,NA,6188
s,tmin,all,NA,6172
s,tmin,all,NA,6163
s,tmin,all,NA,6148
s,tmin,all,NA,6140
s,tmin,all,NA,6122
s,tmin,all,NA,6120
s,tmin,all,NA,6091
s,tmin,all,NA,6086
s,tmin,all,NA,6061
s,tmin,all,NA,606
s,tmin,all,NA,6057
s,tmin,all,NA,605
s,tmin,all,NA,6044
s,tmin,all,NA,6021
s,tmin,all,NA,6013
s,tmin,all,NA,6012
s,tmin,all,NA,5990
s,tmin,all,NA,5988
s,tmin,all,NA,5982
s,tmin,all,NA,5961
s,tmin,all,NA,5950
s,tmin,all,NA,5938
s,tmin,all,NA,5920
s,tmin,all,NA,5910
s,tmin,all,NA,5896
s,tmin,all,NA,5881
s,tmin,all,NA,5866
s,tmin,all,NA,5845
s,tmin,all,NA,5844
s,tmin,all,NA,5841
s,tmin,all,NA,5826
s,tmin,all,NA,5824
s,tmin,all,NA,58
s,tmin,all,NA,5792
s,tmin,all,NA,5773
s,tmin,all,NA,5763
s,tmin,all,NA,5762
s,tmin,all,NA,5760
s,tmin,all,NA,5734
s,tmin,all,NA,5723
s,tmin,all,NA,57
s,tmin,all,NA,5694
s,tmin,all,NA,5686
s,tmin,all,NA,568
s,tmin,all,NA,5660
s,tmin,all,NA,5647
s,tmin,all,NA,5630
s,tmin,all,NA,563
s,tmin,all,NA,5622
s,tmin,all,NA,5614
s,tmin,all,NA,5613
s,tmin,all,NA,5612
s,tmin,all,NA,5609
s,tmin,all,NA,5587
s,tmin,all,NA,5584
s,tmin,all,NA,5560
s,tmin,all,NA,5555
s,tmin,all,NA,5535
s,tmin,all,NA,5527
s,tmin,all,NA,5515
s,tmin,all,NA,5510
s,tmin,all,NA,5500
s,tmin,all,NA,550
s,tmin,all,NA,5485
s,tmin,all,NA,5461
s,tmin,all,NA,5429
s,tmin,all,NA,5427
s,tmin,all,NA,5419
s,tmin,all,NA,5416
s,tmin,all,NA,540
s,tmin,all,NA,5388
s,tmin,all,NA,5380
s,tmin,all,NA,5374
s,tmin,all,NA,5363
s,tmin,all,NA,5347
s,tmin,all,NA,5314
s,tmin,all,NA,5300
s,tmin,all,NA,5294
s,tmin,all,NA,5288
s,tmin,all,NA,5287
s,tmin,all,NA,5281
s,tmin,all,NA,5280
s,tmin,all,NA,5277
s,tmin,all,NA,5275
s,tmin,all,NA,5261
s,tmin,all,NA,5251
s,tmin,all,NA,5235
s,tmin,all,NA,5226
s,tmin,all,NA,5220
s,tmin,all,NA,5215
s,tmin,all,NA,5212
s,tmin,all,NA,5211
s,tmin,all,NA,5204
s,tmin,all,NA,520
s,tmin,all,NA,5198
s,tmin,all,NA,5185
s,tmin,all,NA,5180
s,tmin,all,NA,5160
s,tmin,all,NA,5144
s,tmin,all,NA,5136
s,tmin,all,NA,5131
s,tmin,all,NA,5119
s,tmin,all,NA,511
s,tmin,all,NA,5108
s,tmin,all,NA,5098
s,tmin,all,NA,5097
s,tmin,all,NA,5092
s,tmin,all,NA,5090
s,tmin,all,NA,509
s,tmin,all,NA,5086
s,tmin,all,NA,5084
s,tmin,all,NA,5079
s,tmin,all,NA,5077
s,tmin,all,NA,5059
s,tmin,all,NA,504
s,tmin,all,NA,5030
s,tmin,all,NA,5025
s,tmin,all,NA,5011
s,tmin,all,NA,4995
s,tmin,all,NA,4994
s,tmin,all,NA,4991
s,tmin,all,NA,499
s,tmin,all,NA,4989
s,tmin,all,NA,4981
s,tmin,all,NA,4977
s,tmin,all,NA,4975
s,tmin,all,NA,4967
s,tmin,all,NA,4960
s,tmin,all,NA,4955
s,tmin,all,NA,4941
s,tmin,all,NA,4938
s,tmin,all,NA,4935
s,tmin,all,NA,4933
s,tmin,all,NA,4912
s,tmin,all,NA,4873
s,tmin,all,NA,4836
s,tmin,all,NA,4825
s,tmin,all,NA,4822
s,tmin,all,NA,4819
s,tmin,all,NA,4806
s,tmin,all,NA,4801
s,tmin,all,NA,48
s,tmin,all,NA,4799
s,tmin,all,NA,4796
s,tmin,all,NA,4785
s,tmin,all,NA,4777
s,tmin,all,NA,4745
s,tmin,all,NA,4740
s,tmin,all,NA,4738
s,tmin,all,NA,4724
s,tmin,all,NA,472
s,tmin,all,NA,4680
s,tmin,all,NA,4667
s,tmin,all,NA,4666
s,tmin,all,NA,4638
s,tmin,all,NA,4600
s,tmin,all,NA,4599
s,tmin,all,NA,4598
s,tmin,all,NA,4596
s,tmin,all,NA,4592
s,tmin,all,NA,4590
s,tmin,all,NA,4586
s,tmin,all,NA,4575
s,tmin,all,NA,4563
s,tmin,all,NA,4546
s,tmin,all,NA,4545
s,tmin,all,NA,4540
s,tmin,all,NA,4539
s,tmin,all,NA,4537
s,tmin,all,NA,4533
s,tmin,all,NA,4532
s,tmin,all,NA,4530
s,tmin,all,NA,4523
s,tmin,all,NA,4514
s,tmin,all,NA,450
s,tmin,all,NA,4461
s,tmin,all,NA,4442
s,tmin,all,NA,4419
s,tmin,all,NA,4410
s,tmin,all,NA,4405
s,tmin,all,NA,4403
s,tmin,all,NA,4398
s,tmin,all,NA,4395
s,tmin,all,NA,4386
s,tmin,all,NA,4380
s,tmin,all,NA,4377
s,tmin,all,NA,4373
s,tmin,all,NA,4353
s,tmin,all,NA,4352
s,tmin,all,NA,4348
s,tmin,all,NA,4347
s,tmin,all,NA,434
s,tmin,all,NA,4331
s,tmin,all,NA,433
s,tmin,all,NA,4322
s,tmin,all,NA,4320
s,tmin,all,NA,4319
s,tmin,all,NA,4315
s,tmin,all,NA,4308
s,tmin,all,NA,4304
s,tmin,all,NA,4302
s,tmin,all,NA,4296
s,tmin,all,NA,4277
s,tmin,all,NA,4241
s,tmin,all,NA,4227
s,tmin,all,NA,4205
s,tmin,all,NA,4191
s,tmin,all,NA,4190
s,tmin,all,NA,4187
s,tmin,all,NA,4186
s,tmin,all,NA,4176
s,tmin,all,NA,4167
s,tmin,all,NA,416
s,tmin,all,NA,4158
s,tmin,all,NA,4152
s,tmin,all,NA,4142
s,tmin,all,NA,4138
s,tmin,all,NA,4131
s,tmin,all,NA,413
s,tmin,all,NA,4128
s,tmin,all,NA,4119
s,tmin,all,NA,4114
s,tmin,all,NA,4108
s,tmin,all,NA,4106
s,tmin,all,NA,4101
s,tmin,all,NA,4100
s,tmin,all,NA,410
s,tmin,all,NA,4088
s,tmin,all,NA,4084
s,tmin,all,NA,4082
s,tmin,all,NA,4077
s,tmin,all,NA,4055
s,tmin,all,NA,4052
s,tmin,all,NA,4047
s,tmin,all,NA,4045
s,tmin,all,NA,4038
s,tmin,all,NA,4033
s,tmin,all,NA,4020
s,tmin,all,NA,4015
s,tmin,all,NA,3965
s,tmin,all,NA,3958
s,tmin,all,NA,3956
s,tmin,all,NA,3940
s,tmin,all,NA,3936
s,tmin,all,NA,3913
s,tmin,all,NA,3912
s,tmin,all,NA,391
s,tmin,all,NA,3895
s,tmin,all,NA,3894
s,tmin,all,NA,3889
s,tmin,all,NA,3880
s,tmin,all,NA,3877
s,tmin,all,NA,387
s,tmin,all,NA,3866
s,tmin,all,NA,3855
s,tmin,all,NA,3854
s,tmin,all,NA,3849
s,tmin,all,NA,3836
s,tmin,all,NA,3801
s,tmin,all,NA,380
s,tmin,all,NA,3796
s,tmin,all,NA,3780
s,tmin,all,NA,3771
s,tmin,all,NA,3746
s,tmin,all,NA,3731
s,tmin,all,NA,373
s,tmin,all,NA,3728
s,tmin,all,NA,3724
s,tmin,all,NA,3721
s,tmin,all,NA,368
s,tmin,all,NA,367
s,tmin,all,NA,3658
s,tmin,all,NA,3643
s,tmin,all,NA,3640
s,tmin,all,NA,3582
s,tmin,all,NA,358
s,tmin,all,NA,3574
s,tmin,all,NA,357
s,tmin,all,NA,3551
s,tmin,all,NA,3544
s,tmin,all,NA,3532
s,tmin,all,NA,3528
s,tmin,all,NA,3514
s,tmin,all,NA,3512
s,tmin,all,NA,3500
s,tmin,all,NA,3487
s,tmin,all,NA,3473
s,tmin,all,NA,3472
s,tmin,all,NA,3471
s,tmin,all,NA,3465
s,tmin,all,NA,3463
s,tmin,all,NA,3454
s,tmin,all,NA,3438
s,tmin,all,NA,3437
s,tmin,all,NA,3436
s,tmin,all,NA,3420
s,tmin,all,NA,3410
s,tmin,all,NA,340
s,tmin,all,NA,3398
s,tmin,all,NA,3397
s,tmin,all,NA,3383
s,tmin,all,NA,3379
s,tmin,all,NA,3376
s,tmin,all,NA,3371
s,tmin,all,NA,337
s,tmin,all,NA,3368
s,tmin,all,NA,3364
s,tmin,all,NA,3362
s,tmin,all,NA,3356
s,tmin,all,NA,3353
s,tmin,all,NA,3347
s,tmin,all,NA,3345
s,tmin,all,NA,3337
s,tmin,all,NA,3332
s,tmin,all,NA,3315
s,tmin,all,NA,3306
s,tmin,all,NA,3296
s,tmin,all,NA,3290
s,tmin,all,NA,3283
s,tmin,all,NA,3275
s,tmin,all,NA,3273
s,tmin,all,NA,3266
s,tmin,all,NA,3246
s,tmin,all,NA,3242
s,tmin,all,NA,3241
s,tmin,all,NA,324
s,tmin,all,NA,3226
s,tmin,all,NA,3221
s,tmin,all,NA,322
s,tmin,all,NA,3218
s,tmin,all,NA,3212
s,tmin,all,NA,3211
s,tmin,all,NA,321
s,tmin,all,NA,3208
s,tmin,all,NA,3202
s,tmin,all,NA,32
s,tmin,all,NA,3177
s,tmin,all,NA,3165
s,tmin,all,NA,3157
s,tmin,all,NA,3150
s,tmin,all,NA,3137
s,tmin,all,NA,3133
s,tmin,all,NA,313
s,tmin,all,NA,3115
s,tmin,all,NA,3113
s,tmin,all,NA,3112
s,tmin,all,NA,3107
s,tmin,all,NA,3099
s,tmin,all,NA,3090
s,tmin,all,NA,309
s,tmin,all,NA,3089
s,tmin,all,NA,3087
s,tmin,all,NA,3080
s,tmin,all,NA,3075
s,tmin,all,NA,3051
s,tmin,all,NA,3050
s,tmin,all,NA,3048
s,tmin,all,NA,3043
s,tmin,all,NA,3031
s,tmin,all,NA,3014
s,tmin,all,NA,3007
s,tmin,all,NA,2984
s,tmin,all,NA,2979
s,tmin,all,NA,2972
s,tmin,all,NA,2961
s,tmin,all,NA,2938
s,tmin,all,NA,2931
s,tmin,all,NA,292
s,tmin,all,NA,2914
s,tmin,all,NA,2911
s,tmin,all,NA,291
s,tmin,all,NA,2909
s,tmin,all,NA,2907
s,tmin,all,NA,2885
s,tmin,all,NA,2881
s,tmin,all,NA,2856
s,tmin,all,NA,2853
s,tmin,all,NA,2828
s,tmin,all,NA,2826
s,tmin,all,NA,2817
s,tmin,all,NA,2812
s,tmin,all,NA,2788
s,tmin,all,NA,2787
s,tmin,all,NA,278
s,tmin,all,NA,2763
s,tmin,all,NA,2749
s,tmin,all,NA,2739
s,tmin,all,NA,2722
s,tmin,all,NA,2715
s,tmin,all,NA,2712
s,tmin,all,NA,2711
s,tmin,all,NA,2704
s,tmin,all,NA,2701
s,tmin,all,NA,27
s,tmin,all,NA,2697
s,tmin,all,NA,2693
s,tmin,all,NA,269
s,tmin,all,NA,2680
s,tmin,all,NA,2676
s,tmin,all,NA,2666
s,tmin,all,NA,2662
s,tmin,all,NA,2661
s,tmin,all,NA,2648
s,tmin,all,NA,2647
s,tmin,all,NA,2625
s,tmin,all,NA,2623
s,tmin,all,NA,2614
s,tmin,all,NA,2612
s,tmin,all,NA,2592
s,tmin,all,NA,2585
s,tmin,all,NA,2583
s,tmin,all,NA,2579
s,tmin,all,NA,2575
s,tmin,all,NA,2571
s,tmin,all,NA,2557
s,tmin,all,NA,2543
s,tmin,all,NA,2537
s,tmin,all,NA,2476
s,tmin,all,NA,247
s,tmin,all,NA,2469
s,tmin,all,NA,2468
s,tmin,all,NA,2441
s,tmin,all,NA,2427
s,tmin,all,NA,2426
s,tmin,all,NA,2416
s,tmin,all,NA,241
s,tmin,all,NA,2403
s,tmin,all,NA,2400
s,tmin,all,NA,238
s,tmin,all,NA,2372
s,tmin,all,NA,2359
s,tmin,all,NA,2356
s,tmin,all,NA,2347
s,tmin,all,NA,2345
s,tmin,all,NA,2341
s,tmin,all,NA,232
s,tmin,all,NA,2316
s,tmin,all,NA,231
s,tmin,all,NA,2305
s,tmin,all,NA,2299
s,tmin,all,NA,2290
s,tmin,all,NA,2272
s,tmin,all,NA,2257
s,tmin,all,NA,2255
s,tmin,all,NA,2246
s,tmin,all,NA,2241
s,tmin,all,NA,2237
s,tmin,all,NA,2233
s,tmin,all,NA,2232
s,tmin,all,NA,2227
s,tmin,all,NA,2226
s,tmin,all,NA,2219
s,tmin,all,NA,2215
s,tmin,all,NA,2213
s,tmin,all,NA,2206
s,tmin,all,NA,2199
s,tmin,all,NA,2198
s,tmin,all,NA,2197
s,tmin,all,NA,2188
s,tmin,all,NA,2183
s,tmin,all,NA,2173
s,tmin,all,NA,2172
s,tmin,all,NA,2160
s,tmin,all,NA,2142
s,tmin,all,NA,2138
s,tmin,all,NA,2123
s,tmin,all,NA,2122
s,tmin,all,NA,2115
s,tmin,all,NA,21
s,tmin,all,NA,2097
s,tmin,all,NA,2063
s,tmin,all,NA,2050
s,tmin,all,NA,2046
s,tmin,all,NA,2032
s,tmin,all,NA,2029
s,tmin,all,NA,1991
s,tmin,all,NA,1988
s,tmin,all,NA,1982
s,tmin,all,NA,1976
s,tmin,all,NA,1934
s,tmin,all,NA,1924
s,tmin,all,NA,192
s,tmin,all,NA,1908
s,tmin,all,NA,1907
s,tmin,all,NA,1903
s,tmin,all,NA,1895
s,tmin,all,NA,1891
s,tmin,all,NA,1889
s,tmin,all,NA,1884
s,tmin,all,NA,1836
s,tmin,all,NA,1823
s,tmin,all,NA,1820
s,tmin,all,NA,1801
s,tmin,all,NA,1794
s,tmin,all,NA,1782
s,tmin,all,NA,1766
s,tmin,all,NA,1758
s,tmin,all,NA,1752
s,tmin,all,NA,1750
s,tmin,all,NA,1749
s,tmin,all,NA,1739
s,tmin,all,NA,1734
s,tmin,all,NA,1728
s,tmin,all,NA,1700
s,tmin,all,NA,1692
s,tmin,all,NA,1688
s,tmin,all,NA,1677
s,tmin,all,NA,1667
s,tmin,all,NA,166
s,tmin,all,NA,1658
s,tmin,all,NA,1645
s,tmin,all,NA,1641
s,tmin,all,NA,1624
s,tmin,all,NA,1618
s,tmin,all,NA,1611
s,tmin,all,NA,1609
s,tmin,all,NA,1591
s,tmin,all,NA,1560
s,tmin,all,NA,152
s,tmin,all,NA,1516
s,tmin,all,NA,1512
s,tmin,all,NA,151
s,tmin,all,NA,1476
s,tmin,all,NA,1471
s,tmin,all,NA,1466
s,tmin,all,NA,1457
s,tmin,all,NA,1441
s,tmin,all,NA,144
s,tmin,all,NA,1434
s,tmin,all,NA,1429
s,tmin,all,NA,1425
s,tmin,all,NA,1422
s,tmin,all,NA,1418
s,tmin,all,NA,1411
s,tmin,all,NA,141
s,tmin,all,NA,1403
s,tmin,all,NA,1383
s,tmin,all,NA,1353
s,tmin,all,NA,1347
s,tmin,all,NA,1345
s,tmin,all,NA,1337
s,tmin,all,NA,1327
s,tmin,all,NA,1302
s,tmin,all,NA,1293
s,tmin,all,NA,1286
s,tmin,all,NA,127
s,tmin,all,NA,1264
s,tmin,all,NA,126
s,tmin,all,NA,1253
s,tmin,all,NA,1251
s,tmin,all,NA,1239
s,tmin,all,NA,123
s,tmin,all,NA,1223
s,tmin,all,NA,122
s,tmin,all,NA,119
s,tmin,all,NA,1189
s,tmin,all,NA,1174
s,tmin,all,NA,1164
s,tmin,all,NA,1147
s,tmin,all,NA,1143
s,tmin,all,NA,114
s,tmin,all,NA,1139
s,tmin,all,NA,1138
s,tmin,all,NA,1133
s,tmin,all,NA,1130
s,tmin,all,NA,113
s,tmin,all,NA,1118
s,tmin,all,NA,1103
s,tmin,all,NA,1100
s,tmin,all,NA,1095
s,tmin,all,NA,1094
s,tmin,all,NA,1086
s,tmin,all,NA,1080
s,tmin,all,NA,1068
s,tmin,all,NA,1065
s,tmin,all,NA,1051
s,tmin,all,NA,1043
s,tmin,all,NA,1039
s,tmin,all,NA,1033
s,tmin,all,NA,1032
s,tmin,all,NA,1023
s,tmin,all,NA,1021
s,tmin,all,NA,1012
s,tmin,all,NA,1004
s,tmin,all,NA,1000
