TYPE,VAR,SCALE,P,SEED
s,prec,years,NA,8268
s,prec,years,NA,8263
s,prec,years,NA,8261
s,prec,years,NA,8247
s,prec,years,NA,8244
s,prec,years,NA,8241
s,prec,years,NA,8222
s,prec,years,NA,8215
s,prec,years,NA,8180
s,prec,years,NA,8154
s,prec,years,NA,8142
s,prec,years,NA,8124
s,prec,years,NA,8117
s,prec,years,NA,8113
s,prec,years,NA,8100
s,prec,years,NA,8099
s,prec,years,NA,8097
s,prec,years,NA,8084
s,prec,years,NA,808
s,prec,years,NA,8047
s,prec,years,NA,8046
s,prec,years,NA,8042
s,prec,years,NA,8039
s,prec,years,NA,8031
s,prec,years,NA,8025
s,prec,years,NA,8019
s,prec,years,NA,8015
s,prec,years,NA,8009
s,prec,years,NA,8007
s,prec,years,NA,8002
s,prec,years,NA,7996
s,prec,years,NA,7972
s,prec,years,NA,7971
s,prec,years,NA,7966
s,prec,years,NA,7953
s,prec,years,NA,7947
s,prec,years,NA,7943
s,prec,years,NA,7924
s,prec,years,NA,7919
s,prec,years,NA,7918
s,prec,years,NA,7917
s,prec,years,NA,7895
s,prec,years,NA,7888
s,prec,years,NA,7874
s,prec,years,NA,7861
s,prec,years,NA,7851
s,prec,years,NA,7836
s,prec,years,NA,7795
s,prec,years,NA,7792
s,prec,years,NA,7789
s,prec,years,NA,7774
s,prec,years,NA,7773
s,prec,years,NA,7768
s,prec,years,NA,7761
s,prec,years,NA,7745
s,prec,years,NA,7732
s,prec,years,NA,7730
s,prec,years,NA,7729
s,prec,years,NA,7721
s,prec,years,NA,7708
s,prec,years,NA,7687
s,prec,years,NA,7684
s,prec,years,NA,7682
s,prec,years,NA,7676
s,prec,years,NA,7669
s,prec,years,NA,7663
s,prec,years,NA,7655
s,prec,years,NA,7652
s,prec,years,NA,7651
s,prec,years,NA,7647
s,prec,years,NA,7623
s,prec,years,NA,7617
s,prec,years,NA,7613
s,prec,years,NA,7603
s,prec,years,NA,7598
s,prec,years,NA,7593
s,prec,years,NA,7569
s,prec,years,NA,7568
s,prec,years,NA,7563
s,prec,years,NA,7559
s,prec,years,NA,7548
s,prec,years,NA,752
s,prec,years,NA,7517
s,prec,years,NA,7516
s,prec,years,NA,7508
s,prec,years,NA,7503
s,prec,years,NA,7495
s,prec,years,NA,7494
s,prec,years,NA,7486
s,prec,years,NA,7483
s,prec,years,NA,7469
s,prec,years,NA,7458
s,prec,years,NA,7457
s,prec,years,NA,7454
s,prec,years,NA,7433
s,prec,years,NA,7419
s,prec,years,NA,7418
s,prec,years,NA,7391
s,prec,years,NA,7390
s,prec,years,NA,7385
s,prec,years,NA,7384
s,prec,years,NA,7372
s,prec,years,NA,7371
s,prec,years,NA,7352
s,prec,years,NA,7351
s,prec,years,NA,7344
s,prec,years,NA,7328
s,prec,years,NA,7325
s,prec,years,NA,7315
s,prec,years,NA,7314
s,prec,years,NA,730
s,prec,years,NA,7297
s,prec,years,NA,728
s,prec,years,NA,7277
s,prec,years,NA,725
s,prec,years,NA,7234
s,prec,years,NA,7227
s,prec,years,NA,7219
s,prec,years,NA,7214
s,prec,years,NA,7181
s,prec,years,NA,7168
s,prec,years,NA,715
s,prec,years,NA,7139
s,prec,years,NA,7136
s,prec,years,NA,7117
s,prec,years,NA,7100
s,prec,years,NA,71
s,prec,years,NA,7083
s,prec,years,NA,708
s,prec,years,NA,7050
s,prec,years,NA,705
s,prec,years,NA,7046
s,prec,years,NA,7027
s,prec,years,NA,702
s,prec,years,NA,7018
s,prec,years,NA,7010
s,prec,years,NA,7007
s,prec,years,NA,7006
s,prec,years,NA,6998
s,prec,years,NA,6995
s,prec,years,NA,6980
s,prec,years,NA,6962
s,prec,years,NA,6952
s,prec,years,NA,6949
s,prec,years,NA,6946
s,prec,years,NA,6939
s,prec,years,NA,6927
s,prec,years,NA,6921
s,prec,years,NA,6891
s,prec,years,NA,6878
s,prec,years,NA,6875
s,prec,years,NA,6869
s,prec,years,NA,6862
s,prec,years,NA,6840
s,prec,years,NA,6827
s,prec,years,NA,6820
s,prec,years,NA,6803
s,prec,years,NA,6800
s,prec,years,NA,6792
s,prec,years,NA,678
s,prec,years,NA,6773
s,prec,years,NA,6765
s,prec,years,NA,6757
s,prec,years,NA,675
s,prec,years,NA,6741
s,prec,years,NA,6738
s,prec,years,NA,6731
s,prec,years,NA,6725
s,prec,years,NA,6695
s,prec,years,NA,6692
s,prec,years,NA,6690
s,prec,years,NA,6689
s,prec,years,NA,6680
s,prec,years,NA,6673
s,prec,years,NA,6650
s,prec,years,NA,6648
s,prec,years,NA,6645
s,prec,years,NA,6640
s,prec,years,NA,662
s,prec,years,NA,661
s,prec,years,NA,6603
s,prec,years,NA,6595
s,prec,years,NA,6585
s,prec,years,NA,6584
s,prec,years,NA,6569
s,prec,years,NA,6555
s,prec,years,NA,6553
s,prec,years,NA,6550
s,prec,years,NA,6547
s,prec,years,NA,6514
s,prec,years,NA,6513
s,prec,years,NA,6511
s,prec,years,NA,650
s,prec,years,NA,6490
s,prec,years,NA,6485
s,prec,years,NA,648
s,prec,years,NA,6472
s,prec,years,NA,6471
s,prec,years,NA,6466
s,prec,years,NA,6450
s,prec,years,NA,6438
s,prec,years,NA,6434
s,prec,years,NA,6419
s,prec,years,NA,6388
s,prec,years,NA,6380
s,prec,years,NA,6371
s,prec,years,NA,6362
s,prec,years,NA,6358
s,prec,years,NA,6352
s,prec,years,NA,6329
s,prec,years,NA,6325
s,prec,years,NA,6319
s,prec,years,NA,6296
s,prec,years,NA,6291
s,prec,years,NA,6283
s,prec,years,NA,6267
s,prec,years,NA,6259
s,prec,years,NA,6246
s,prec,years,NA,6235
s,prec,years,NA,6222
s,prec,years,NA,622
s,prec,years,NA,6200
s,prec,years,NA,6196
s,prec,years,NA,6185
s,prec,years,NA,6171
s,prec,years,NA,6165
s,prec,years,NA,6157
s,prec,years,NA,6151
s,prec,years,NA,6139
s,prec,years,NA,6120
s,prec,years,NA,6114
s,prec,years,NA,6111
s,prec,years,NA,6101
s,prec,years,NA,6085
s,prec,years,NA,6072
s,prec,years,NA,6057
s,prec,years,NA,6045
s,prec,years,NA,6033
s,prec,years,NA,6009
s,prec,years,NA,6003
s,prec,years,NA,5992
s,prec,years,NA,5986
s,prec,years,NA,598
s,prec,years,NA,5978
s,prec,years,NA,5977
s,prec,years,NA,5968
s,prec,years,NA,5964
s,prec,years,NA,5962
s,prec,years,NA,5958
s,prec,years,NA,5951
s,prec,years,NA,5942
s,prec,years,NA,5930
s,prec,years,NA,5913
s,prec,years,NA,5909
s,prec,years,NA,5907
s,prec,years,NA,5898
s,prec,years,NA,5880
s,prec,years,NA,5876
s,prec,years,NA,5872
s,prec,years,NA,5861
s,prec,years,NA,5858
s,prec,years,NA,5854
s,prec,years,NA,585
s,prec,years,NA,5849
s,prec,years,NA,5842
s,prec,years,NA,5829
s,prec,years,NA,5805
s,prec,years,NA,5793
s,prec,years,NA,5790
s,prec,years,NA,5785
s,prec,years,NA,5777
s,prec,years,NA,5774
s,prec,years,NA,5767
s,prec,years,NA,5759
s,prec,years,NA,5746
s,prec,years,NA,5737
s,prec,years,NA,5730
s,prec,years,NA,5727
s,prec,years,NA,5711
s,prec,years,NA,5705
s,prec,years,NA,5703
s,prec,years,NA,5700
s,prec,years,NA,5673
s,prec,years,NA,5664
s,prec,years,NA,5663
s,prec,years,NA,5654
s,prec,years,NA,5647
s,prec,years,NA,5646
s,prec,years,NA,5635
s,prec,years,NA,5629
s,prec,years,NA,5621
s,prec,years,NA,5614
s,prec,years,NA,5610
s,prec,years,NA,5598
s,prec,years,NA,5572
s,prec,years,NA,5559
s,prec,years,NA,5542
s,prec,years,NA,5536
s,prec,years,NA,5532
s,prec,years,NA,551
s,prec,years,NA,549
s,prec,years,NA,5487
s,prec,years,NA,5462
s,prec,years,NA,5460
s,prec,years,NA,5452
s,prec,years,NA,5446
s,prec,years,NA,5417
s,prec,years,NA,541
s,prec,years,NA,5399
s,prec,years,NA,5397
s,prec,years,NA,5372
s,prec,years,NA,5370
s,prec,years,NA,5361
s,prec,years,NA,5356
s,prec,years,NA,5341
s,prec,years,NA,5332
s,prec,years,NA,5331
s,prec,years,NA,5328
s,prec,years,NA,532
s,prec,years,NA,5314
s,prec,years,NA,5312
s,prec,years,NA,5306
s,prec,years,NA,530
s,prec,years,NA,5298
s,prec,years,NA,5292
s,prec,years,NA,5277
s,prec,years,NA,5269
s,prec,years,NA,5263
s,prec,years,NA,5246
s,prec,years,NA,524
s,prec,years,NA,5237
s,prec,years,NA,5231
s,prec,years,NA,5221
s,prec,years,NA,5209
s,prec,years,NA,5208
s,prec,years,NA,5205
s,prec,years,NA,5188
s,prec,years,NA,5171
s,prec,years,NA,5154
s,prec,years,NA,5149
s,prec,years,NA,5142
s,prec,years,NA,5123
s,prec,years,NA,5122
s,prec,years,NA,5116
s,prec,years,NA,5106
s,prec,years,NA,5105
s,prec,years,NA,5103
s,prec,years,NA,5091
s,prec,years,NA,5088
s,prec,years,NA,5064
s,prec,years,NA,5062
s,prec,years,NA,506
s,prec,years,NA,5053
s,prec,years,NA,5033
s,prec,years,NA,503
s,prec,years,NA,5027
s,prec,years,NA,5011
s,prec,years,NA,5001
s,prec,years,NA,4996
s,prec,years,NA,4992
s,prec,years,NA,4988
s,prec,years,NA,4981
s,prec,years,NA,4967
s,prec,years,NA,4946
s,prec,years,NA,4942
s,prec,years,NA,4935
s,prec,years,NA,4924
s,prec,years,NA,4923
s,prec,years,NA,4896
s,prec,years,NA,4874
s,prec,years,NA,4867
s,prec,years,NA,4861
s,prec,years,NA,4828
s,prec,years,NA,4781
s,prec,years,NA,4760
s,prec,years,NA,4746
s,prec,years,NA,4729
s,prec,years,NA,4690
s,prec,years,NA,4686
s,prec,years,NA,4685
s,prec,years,NA,4682
s,prec,years,NA,4670
s,prec,years,NA,4666
s,prec,years,NA,4664
s,prec,years,NA,4658
s,prec,years,NA,4656
s,prec,years,NA,4647
s,prec,years,NA,4638
s,prec,years,NA,4637
s,prec,years,NA,4629
s,prec,years,NA,4623
s,prec,years,NA,4612
s,prec,years,NA,4607
s,prec,years,NA,4602
s,prec,years,NA,4600
s,prec,years,NA,460
s,prec,years,NA,4579
s,prec,years,NA,4570
s,prec,years,NA,457
s,prec,years,NA,4542
s,prec,years,NA,4537
s,prec,years,NA,4533
s,prec,years,NA,4522
s,prec,years,NA,4515
s,prec,years,NA,451
s,prec,years,NA,4506
s,prec,years,NA,4471
s,prec,years,NA,4464
s,prec,years,NA,4436
s,prec,years,NA,4435
s,prec,years,NA,443
s,prec,years,NA,4424
s,prec,years,NA,4412
s,prec,years,NA,4411
s,prec,years,NA,4407
s,prec,years,NA,4402
s,prec,years,NA,4376
s,prec,years,NA,4374
s,prec,years,NA,4370
s,prec,years,NA,4357
s,prec,years,NA,4352
s,prec,years,NA,4345
s,prec,years,NA,4335
s,prec,years,NA,4293
s,prec,years,NA,429
s,prec,years,NA,4274
s,prec,years,NA,4268
s,prec,years,NA,4260
s,prec,years,NA,4259
s,prec,years,NA,424
s,prec,years,NA,4238
s,prec,years,NA,4222
s,prec,years,NA,4221
s,prec,years,NA,4210
s,prec,years,NA,4204
s,prec,years,NA,4201
s,prec,years,NA,4192
s,prec,years,NA,4178
s,prec,years,NA,4177
s,prec,years,NA,4165
s,prec,years,NA,4150
s,prec,years,NA,415
s,prec,years,NA,4144
s,prec,years,NA,414
s,prec,years,NA,4121
s,prec,years,NA,4112
s,prec,years,NA,4110
s,prec,years,NA,4106
s,prec,years,NA,4104
s,prec,years,NA,4102
s,prec,years,NA,41
s,prec,years,NA,4093
s,prec,years,NA,4090
s,prec,years,NA,4085
s,prec,years,NA,4069
s,prec,years,NA,4061
s,prec,years,NA,4060
s,prec,years,NA,4055
s,prec,years,NA,4037
s,prec,years,NA,4034
s,prec,years,NA,4031
s,prec,years,NA,4013
s,prec,years,NA,3991
s,prec,years,NA,3987
s,prec,years,NA,3981
s,prec,years,NA,3970
s,prec,years,NA,3945
s,prec,years,NA,3939
s,prec,years,NA,3937
s,prec,years,NA,3930
s,prec,years,NA,3929
s,prec,years,NA,3928
s,prec,years,NA,3900
s,prec,years,NA,3897
s,prec,years,NA,389
s,prec,years,NA,3886
s,prec,years,NA,3883
s,prec,years,NA,3881
s,prec,years,NA,3878
s,prec,years,NA,3877
s,prec,years,NA,3873
s,prec,years,NA,3871
s,prec,years,NA,3856
s,prec,years,NA,3854
s,prec,years,NA,3838
s,prec,years,NA,383
s,prec,years,NA,3821
s,prec,years,NA,3815
s,prec,years,NA,3811
s,prec,years,NA,380
s,prec,years,NA,3799
s,prec,years,NA,3782
s,prec,years,NA,3779
s,prec,years,NA,3775
s,prec,years,NA,3773
s,prec,years,NA,3764
s,prec,years,NA,3749
s,prec,years,NA,3710
s,prec,years,NA,371
s,prec,years,NA,3702
s,prec,years,NA,3699
s,prec,years,NA,3698
s,prec,years,NA,3678
s,prec,years,NA,3677
s,prec,years,NA,3669
s,prec,years,NA,3667
s,prec,years,NA,3646
s,prec,years,NA,3619
s,prec,years,NA,3601
s,prec,years,NA,3599
s,prec,years,NA,3597
s,prec,years,NA,359
s,prec,years,NA,3583
s,prec,years,NA,357
s,prec,years,NA,3562
s,prec,years,NA,3549
s,prec,years,NA,3547
s,prec,years,NA,3545
s,prec,years,NA,3541
s,prec,years,NA,3536
s,prec,years,NA,3525
s,prec,years,NA,3515
s,prec,years,NA,3514
s,prec,years,NA,3512
s,prec,years,NA,3493
s,prec,years,NA,3491
s,prec,years,NA,3478
s,prec,years,NA,3467
s,prec,years,NA,3440
s,prec,years,NA,3436
s,prec,years,NA,3396
s,prec,years,NA,3387
s,prec,years,NA,3379
s,prec,years,NA,3375
s,prec,years,NA,3374
s,prec,years,NA,3370
s,prec,years,NA,3369
s,prec,years,NA,3367
s,prec,years,NA,3320
s,prec,years,NA,3319
s,prec,years,NA,3317
s,prec,years,NA,3308
s,prec,years,NA,3296
s,prec,years,NA,3285
s,prec,years,NA,3273
s,prec,years,NA,3264
s,prec,years,NA,3242
s,prec,years,NA,3241
s,prec,years,NA,322
s,prec,years,NA,3216
s,prec,years,NA,3213
s,prec,years,NA,3211
s,prec,years,NA,3209
s,prec,years,NA,32
s,prec,years,NA,3198
s,prec,years,NA,3178
s,prec,years,NA,3169
s,prec,years,NA,3163
s,prec,years,NA,3150
s,prec,years,NA,315
s,prec,years,NA,3137
s,prec,years,NA,3127
s,prec,years,NA,3117
s,prec,years,NA,311
s,prec,years,NA,3108
s,prec,years,NA,3093
s,prec,years,NA,3091
s,prec,years,NA,3089
s,prec,years,NA,3080
s,prec,years,NA,3066
s,prec,years,NA,3052
s,prec,years,NA,3049
s,prec,years,NA,3045
s,prec,years,NA,3043
s,prec,years,NA,3040
s,prec,years,NA,3033
s,prec,years,NA,3028
s,prec,years,NA,3026
s,prec,years,NA,3007
s,prec,years,NA,3000
s,prec,years,NA,299
s,prec,years,NA,2982
s,prec,years,NA,2962
s,prec,years,NA,2960
s,prec,years,NA,2958
s,prec,years,NA,2956
s,prec,years,NA,2952
s,prec,years,NA,2937
s,prec,years,NA,2924
s,prec,years,NA,2899
s,prec,years,NA,2896
s,prec,years,NA,2883
s,prec,years,NA,2867
s,prec,years,NA,2864
s,prec,years,NA,2860
s,prec,years,NA,2851
s,prec,years,NA,285
s,prec,years,NA,2839
s,prec,years,NA,2825
s,prec,years,NA,2824
s,prec,years,NA,2823
s,prec,years,NA,2808
s,prec,years,NA,2800
s,prec,years,NA,2796
s,prec,years,NA,2789
s,prec,years,NA,2786
s,prec,years,NA,2785
s,prec,years,NA,2784
s,prec,years,NA,2782
s,prec,years,NA,2748
s,prec,years,NA,2738
s,prec,years,NA,2734
s,prec,years,NA,2715
s,prec,years,NA,2681
s,prec,years,NA,2676
s,prec,years,NA,2666
s,prec,years,NA,2661
s,prec,years,NA,2655
s,prec,years,NA,2654
s,prec,years,NA,2643
s,prec,years,NA,262
s,prec,years,NA,2619
s,prec,years,NA,2605
s,prec,years,NA,2600
s,prec,years,NA,2596
s,prec,years,NA,2589
s,prec,years,NA,2587
s,prec,years,NA,2578
s,prec,years,NA,2575
s,prec,years,NA,2572
s,prec,years,NA,256
s,prec,years,NA,2556
s,prec,years,NA,2538
s,prec,years,NA,253
s,prec,years,NA,2525
s,prec,years,NA,2512
s,prec,years,NA,2503
s,prec,years,NA,2473
s,prec,years,NA,247
s,prec,years,NA,2461
s,prec,years,NA,2454
s,prec,years,NA,2448
s,prec,years,NA,2440
s,prec,years,NA,2419
s,prec,years,NA,2417
s,prec,years,NA,2410
s,prec,years,NA,2407
s,prec,years,NA,2406
s,prec,years,NA,2390
s,prec,years,NA,2389
s,prec,years,NA,2385
s,prec,years,NA,2354
s,prec,years,NA,2338
s,prec,years,NA,232
s,prec,years,NA,2317
s,prec,years,NA,2315
s,prec,years,NA,2311
s,prec,years,NA,2303
s,prec,years,NA,2301
s,prec,years,NA,2300
s,prec,years,NA,2299
s,prec,years,NA,228
s,prec,years,NA,2266
s,prec,years,NA,2257
s,prec,years,NA,2256
s,prec,years,NA,2244
s,prec,years,NA,2242
s,prec,years,NA,2232
s,prec,years,NA,2216
s,prec,years,NA,2212
s,prec,years,NA,2200
s,prec,years,NA,2190
s,prec,years,NA,2182
s,prec,years,NA,2170
s,prec,years,NA,215
s,prec,years,NA,2145
s,prec,years,NA,2118
s,prec,years,NA,2104
s,prec,years,NA,2096
s,prec,years,NA,2086
s,prec,years,NA,2074
s,prec,years,NA,2069
s,prec,years,NA,2037
s,prec,years,NA,2036
s,prec,years,NA,2030
s,prec,years,NA,2028
s,prec,years,NA,202
s,prec,years,NA,1997
s,prec,years,NA,1992
s,prec,years,NA,1974
s,prec,years,NA,1966
s,prec,years,NA,1965
s,prec,years,NA,1964
s,prec,years,NA,1960
s,prec,years,NA,1957
s,prec,years,NA,1955
s,prec,years,NA,1942
s,prec,years,NA,1935
s,prec,years,NA,1931
s,prec,years,NA,1915
s,prec,years,NA,1913
s,prec,years,NA,1897
s,prec,years,NA,1884
s,prec,years,NA,1871
s,prec,years,NA,1856
s,prec,years,NA,1840
s,prec,years,NA,1837
s,prec,years,NA,1804
s,prec,years,NA,1761
s,prec,years,NA,1749
s,prec,years,NA,1721
s,prec,years,NA,1699
s,prec,years,NA,1695
s,prec,years,NA,1694
s,prec,years,NA,1692
s,prec,years,NA,1631
s,prec,years,NA,1623
s,prec,years,NA,1620
s,prec,years,NA,1609
s,prec,years,NA,1599
s,prec,years,NA,159
s,prec,years,NA,1582
s,prec,years,NA,1575
s,prec,years,NA,1561
s,prec,years,NA,155
s,prec,years,NA,1549
s,prec,years,NA,1542
s,prec,years,NA,1518
s,prec,years,NA,1516
s,prec,years,NA,1503
s,prec,years,NA,1493
s,prec,years,NA,1466
s,prec,years,NA,1454
s,prec,years,NA,1442
s,prec,years,NA,1439
s,prec,years,NA,1433
s,prec,years,NA,1430
s,prec,years,NA,1426
s,prec,years,NA,1409
s,prec,years,NA,1407
s,prec,years,NA,1393
s,prec,years,NA,1368
s,prec,years,NA,1365
s,prec,years,NA,1352
s,prec,years,NA,1351
s,prec,years,NA,1349
s,prec,years,NA,1347
s,prec,years,NA,1340
s,prec,years,NA,1333
s,prec,years,NA,1330
s,prec,years,NA,1329
s,prec,years,NA,132
s,prec,years,NA,1311
s,prec,years,NA,1299
s,prec,years,NA,1294
s,prec,years,NA,1285
s,prec,years,NA,1274
s,prec,years,NA,127
s,prec,years,NA,1265
s,prec,years,NA,1262
s,prec,years,NA,1242
s,prec,years,NA,1229
s,prec,years,NA,1224
s,prec,years,NA,1220
s,prec,years,NA,1215
s,prec,years,NA,120
s,prec,years,NA,1195
s,prec,years,NA,1193
s,prec,years,NA,1191
s,prec,years,NA,1187
s,prec,years,NA,1176
s,prec,years,NA,1172
s,prec,years,NA,1165
s,prec,years,NA,1160
s,prec,years,NA,1143
s,prec,years,NA,1137
s,prec,years,NA,1134
s,prec,years,NA,1115
s,prec,years,NA,1109
s,prec,years,NA,1103
s,prec,years,NA,1086
s,prec,years,NA,1079
s,prec,years,NA,1067
s,prec,years,NA,105
s,prec,years,NA,1037
s,prec,years,NA,1027
s,prec,years,NA,1026
s,prec,years,NA,1013
s,prec,years,NA,1012
s,prec,years,NA,101
