TYPE,VAR,SCALE,P,SEED
s,tmin,years,NA,8723
s,tmin,years,NA,8696
s,tmin,years,NA,8695
s,tmin,years,NA,8653
s,tmin,years,NA,8649
s,tmin,years,NA,8639
s,tmin,years,NA,8633
s,tmin,years,NA,8631
s,tmin,years,NA,8630
s,tmin,years,NA,8607
s,tmin,years,NA,8593
s,tmin,years,NA,8583
s,tmin,years,NA,8581
s,tmin,years,NA,8579
s,tmin,years,NA,8578
s,tmin,years,NA,8559
s,tmin,years,NA,8520
s,tmin,years,NA,8511
s,tmin,years,NA,850
s,tmin,years,NA,85
s,tmin,years,NA,8495
s,tmin,years,NA,8493
s,tmin,years,NA,8457
s,tmin,years,NA,8454
s,tmin,years,NA,8449
s,tmin,years,NA,8441
s,tmin,years,NA,844
s,tmin,years,NA,8438
s,tmin,years,NA,8430
s,tmin,years,NA,8420
s,tmin,years,NA,8411
s,tmin,years,NA,84
s,tmin,years,NA,8399
s,tmin,years,NA,8391
s,tmin,years,NA,838
s,tmin,years,NA,8376
s,tmin,years,NA,8372
s,tmin,years,NA,8366
s,tmin,years,NA,8360
s,tmin,years,NA,835
s,tmin,years,NA,8347
s,tmin,years,NA,8338
s,tmin,years,NA,8328
s,tmin,years,NA,8324
s,tmin,years,NA,832
s,tmin,years,NA,830
s,tmin,years,NA,83
s,tmin,years,NA,8297
s,tmin,years,NA,8289
s,tmin,years,NA,8255
s,tmin,years,NA,8252
s,tmin,years,NA,8242
s,tmin,years,NA,824
s,tmin,years,NA,8230
s,tmin,years,NA,8198
s,tmin,years,NA,8183
s,tmin,years,NA,8181
s,tmin,years,NA,8170
s,tmin,years,NA,8148
s,tmin,years,NA,8140
s,tmin,years,NA,8105
s,tmin,years,NA,8086
s,tmin,years,NA,8080
s,tmin,years,NA,8077
s,tmin,years,NA,8064
s,tmin,years,NA,8058
s,tmin,years,NA,8055
s,tmin,years,NA,8046
s,tmin,years,NA,8040
s,tmin,years,NA,8012
s,tmin,years,NA,8002
s,tmin,years,NA,800
s,tmin,years,NA,799
s,tmin,years,NA,7981
s,tmin,years,NA,7973
s,tmin,years,NA,7960
s,tmin,years,NA,7948
s,tmin,years,NA,7945
s,tmin,years,NA,7906
s,tmin,years,NA,7891
s,tmin,years,NA,7878
s,tmin,years,NA,7871
s,tmin,years,NA,7858
s,tmin,years,NA,7846
s,tmin,years,NA,7804
s,tmin,years,NA,7800
s,tmin,years,NA,78
s,tmin,years,NA,7785
s,tmin,years,NA,7778
s,tmin,years,NA,7764
s,tmin,years,NA,7760
s,tmin,years,NA,7745
s,tmin,years,NA,7728
s,tmin,years,NA,7699
s,tmin,years,NA,7698
s,tmin,years,NA,7695
s,tmin,years,NA,7691
s,tmin,years,NA,7680
s,tmin,years,NA,7679
s,tmin,years,NA,7674
s,tmin,years,NA,7660
s,tmin,years,NA,765
s,tmin,years,NA,7646
s,tmin,years,NA,763
s,tmin,years,NA,7605
s,tmin,years,NA,7586
s,tmin,years,NA,7580
s,tmin,years,NA,7579
s,tmin,years,NA,7551
s,tmin,years,NA,7543
s,tmin,years,NA,754
s,tmin,years,NA,7533
s,tmin,years,NA,7532
s,tmin,years,NA,7520
s,tmin,years,NA,752
s,tmin,years,NA,7518
s,tmin,years,NA,7503
s,tmin,years,NA,7501
s,tmin,years,NA,7494
s,tmin,years,NA,7485
s,tmin,years,NA,7482
s,tmin,years,NA,7465
s,tmin,years,NA,7451
s,tmin,years,NA,7441
s,tmin,years,NA,7436
s,tmin,years,NA,7434
s,tmin,years,NA,7424
s,tmin,years,NA,7403
s,tmin,years,NA,7402
s,tmin,years,NA,7390
s,tmin,years,NA,7375
s,tmin,years,NA,7363
s,tmin,years,NA,7362
s,tmin,years,NA,7357
s,tmin,years,NA,7347
s,tmin,years,NA,7331
s,tmin,years,NA,7328
s,tmin,years,NA,7318
s,tmin,years,NA,7316
s,tmin,years,NA,730
s,tmin,years,NA,7273
s,tmin,years,NA,7272
s,tmin,years,NA,7267
s,tmin,years,NA,7240
s,tmin,years,NA,7238
s,tmin,years,NA,7227
s,tmin,years,NA,7222
s,tmin,years,NA,721
s,tmin,years,NA,7199
s,tmin,years,NA,7183
s,tmin,years,NA,7174
s,tmin,years,NA,7165
s,tmin,years,NA,7160
s,tmin,years,NA,7158
s,tmin,years,NA,7142
s,tmin,years,NA,7137
s,tmin,years,NA,7121
s,tmin,years,NA,7119
s,tmin,years,NA,7103
s,tmin,years,NA,71
s,tmin,years,NA,7099
s,tmin,years,NA,7088
s,tmin,years,NA,7078
s,tmin,years,NA,7076
s,tmin,years,NA,7054
s,tmin,years,NA,7038
s,tmin,years,NA,703
s,tmin,years,NA,7004
s,tmin,years,NA,6985
s,tmin,years,NA,6978
s,tmin,years,NA,6968
s,tmin,years,NA,6967
s,tmin,years,NA,6949
s,tmin,years,NA,6948
s,tmin,years,NA,6941
s,tmin,years,NA,6934
s,tmin,years,NA,6932
s,tmin,years,NA,6927
s,tmin,years,NA,6907
s,tmin,years,NA,6905
s,tmin,years,NA,6901
s,tmin,years,NA,6886
s,tmin,years,NA,6859
s,tmin,years,NA,6852
s,tmin,years,NA,6851
s,tmin,years,NA,684
s,tmin,years,NA,6839
s,tmin,years,NA,6837
s,tmin,years,NA,6826
s,tmin,years,NA,6825
s,tmin,years,NA,6810
s,tmin,years,NA,6791
s,tmin,years,NA,6786
s,tmin,years,NA,6784
s,tmin,years,NA,6763
s,tmin,years,NA,6759
s,tmin,years,NA,6752
s,tmin,years,NA,6744
s,tmin,years,NA,6743
s,tmin,years,NA,672
s,tmin,years,NA,668
s,tmin,years,NA,6679
s,tmin,years,NA,6670
s,tmin,years,NA,6661
s,tmin,years,NA,6657
s,tmin,years,NA,6642
s,tmin,years,NA,6637
s,tmin,years,NA,6620
s,tmin,years,NA,662
s,tmin,years,NA,6618
s,tmin,years,NA,6614
s,tmin,years,NA,6611
s,tmin,years,NA,6605
s,tmin,years,NA,6604
s,tmin,years,NA,6592
s,tmin,years,NA,6588
s,tmin,years,NA,6573
s,tmin,years,NA,6567
s,tmin,years,NA,6561
s,tmin,years,NA,6547
s,tmin,years,NA,6544
s,tmin,years,NA,6543
s,tmin,years,NA,6542
s,tmin,years,NA,651
s,tmin,years,NA,6500
s,tmin,years,NA,6498
s,tmin,years,NA,6477
s,tmin,years,NA,6475
s,tmin,years,NA,6472
s,tmin,years,NA,6470
s,tmin,years,NA,6469
s,tmin,years,NA,6467
s,tmin,years,NA,6463
s,tmin,years,NA,6455
s,tmin,years,NA,6441
s,tmin,years,NA,6435
s,tmin,years,NA,6421
s,tmin,years,NA,6413
s,tmin,years,NA,641
s,tmin,years,NA,6409
s,tmin,years,NA,6400
s,tmin,years,NA,64
s,tmin,years,NA,6383
s,tmin,years,NA,6364
s,tmin,years,NA,6355
s,tmin,years,NA,6353
s,tmin,years,NA,6348
s,tmin,years,NA,6347
s,tmin,years,NA,6343
s,tmin,years,NA,6340
s,tmin,years,NA,6330
s,tmin,years,NA,6327
s,tmin,years,NA,632
s,tmin,years,NA,6309
s,tmin,years,NA,6308
s,tmin,years,NA,6306
s,tmin,years,NA,6305
s,tmin,years,NA,6304
s,tmin,years,NA,6301
s,tmin,years,NA,6294
s,tmin,years,NA,6274
s,tmin,years,NA,6262
s,tmin,years,NA,6259
s,tmin,years,NA,6251
s,tmin,years,NA,6249
s,tmin,years,NA,6245
s,tmin,years,NA,621
s,tmin,years,NA,6205
s,tmin,years,NA,6198
s,tmin,years,NA,6190
s,tmin,years,NA,6188
s,tmin,years,NA,6172
s,tmin,years,NA,6163
s,tmin,years,NA,6148
s,tmin,years,NA,6140
s,tmin,years,NA,6122
s,tmin,years,NA,6120
s,tmin,years,NA,6091
s,tmin,years,NA,6086
s,tmin,years,NA,6061
s,tmin,years,NA,606
s,tmin,years,NA,6057
s,tmin,years,NA,605
s,tmin,years,NA,6044
s,tmin,years,NA,6021
s,tmin,years,NA,6013
s,tmin,years,NA,6012
s,tmin,years,NA,5990
s,tmin,years,NA,5988
s,tmin,years,NA,5982
s,tmin,years,NA,5961
s,tmin,years,NA,5950
s,tmin,years,NA,5938
s,tmin,years,NA,5920
s,tmin,years,NA,5910
s,tmin,years,NA,5896
s,tmin,years,NA,5881
s,tmin,years,NA,5866
s,tmin,years,NA,5845
s,tmin,years,NA,5844
s,tmin,years,NA,5841
s,tmin,years,NA,5826
s,tmin,years,NA,5824
s,tmin,years,NA,58
s,tmin,years,NA,5792
s,tmin,years,NA,5773
s,tmin,years,NA,5763
s,tmin,years,NA,5762
s,tmin,years,NA,5760
s,tmin,years,NA,5734
s,tmin,years,NA,5723
s,tmin,years,NA,57
s,tmin,years,NA,5694
s,tmin,years,NA,5686
s,tmin,years,NA,568
s,tmin,years,NA,5660
s,tmin,years,NA,5647
s,tmin,years,NA,5630
s,tmin,years,NA,563
s,tmin,years,NA,5622
s,tmin,years,NA,5614
s,tmin,years,NA,5613
s,tmin,years,NA,5612
s,tmin,years,NA,5609
s,tmin,years,NA,5587
s,tmin,years,NA,5584
s,tmin,years,NA,5560
s,tmin,years,NA,5555
s,tmin,years,NA,5535
s,tmin,years,NA,5527
s,tmin,years,NA,5515
s,tmin,years,NA,5510
s,tmin,years,NA,5500
s,tmin,years,NA,550
s,tmin,years,NA,5485
s,tmin,years,NA,5461
s,tmin,years,NA,5429
s,tmin,years,NA,5427
s,tmin,years,NA,5419
s,tmin,years,NA,5416
s,tmin,years,NA,540
s,tmin,years,NA,5388
s,tmin,years,NA,5380
s,tmin,years,NA,5374
s,tmin,years,NA,5363
s,tmin,years,NA,5347
s,tmin,years,NA,5314
s,tmin,years,NA,5300
s,tmin,years,NA,5294
s,tmin,years,NA,5288
s,tmin,years,NA,5287
s,tmin,years,NA,5281
s,tmin,years,NA,5280
s,tmin,years,NA,5277
s,tmin,years,NA,5275
s,tmin,years,NA,5261
s,tmin,years,NA,5251
s,tmin,years,NA,5235
s,tmin,years,NA,5226
s,tmin,years,NA,5220
s,tmin,years,NA,5215
s,tmin,years,NA,5212
s,tmin,years,NA,5211
s,tmin,years,NA,5204
s,tmin,years,NA,520
s,tmin,years,NA,5198
s,tmin,years,NA,5185
s,tmin,years,NA,5180
s,tmin,years,NA,5160
s,tmin,years,NA,5144
s,tmin,years,NA,5136
s,tmin,years,NA,5131
s,tmin,years,NA,5119
s,tmin,years,NA,511
s,tmin,years,NA,5108
s,tmin,years,NA,5098
s,tmin,years,NA,5097
s,tmin,years,NA,5092
s,tmin,years,NA,5090
s,tmin,years,NA,509
s,tmin,years,NA,5086
s,tmin,years,NA,5084
s,tmin,years,NA,5079
s,tmin,years,NA,5077
s,tmin,years,NA,5059
s,tmin,years,NA,504
s,tmin,years,NA,5030
s,tmin,years,NA,5025
s,tmin,years,NA,5011
s,tmin,years,NA,4995
s,tmin,years,NA,4994
s,tmin,years,NA,4991
s,tmin,years,NA,499
s,tmin,years,NA,4989
s,tmin,years,NA,4981
s,tmin,years,NA,4977
s,tmin,years,NA,4975
s,tmin,years,NA,4967
s,tmin,years,NA,4960
s,tmin,years,NA,4955
s,tmin,years,NA,4941
s,tmin,years,NA,4938
s,tmin,years,NA,4935
s,tmin,years,NA,4933
s,tmin,years,NA,4912
s,tmin,years,NA,4873
s,tmin,years,NA,4836
s,tmin,years,NA,4825
s,tmin,years,NA,4822
s,tmin,years,NA,4819
s,tmin,years,NA,4806
s,tmin,years,NA,4801
s,tmin,years,NA,48
s,tmin,years,NA,4799
s,tmin,years,NA,4796
s,tmin,years,NA,4785
s,tmin,years,NA,4777
s,tmin,years,NA,4745
s,tmin,years,NA,4740
s,tmin,years,NA,4738
s,tmin,years,NA,4724
s,tmin,years,NA,472
s,tmin,years,NA,4680
s,tmin,years,NA,4667
s,tmin,years,NA,4666
s,tmin,years,NA,4638
s,tmin,years,NA,4600
s,tmin,years,NA,4599
s,tmin,years,NA,4598
s,tmin,years,NA,4596
s,tmin,years,NA,4592
s,tmin,years,NA,4590
s,tmin,years,NA,4586
s,tmin,years,NA,4575
s,tmin,years,NA,4563
s,tmin,years,NA,4546
s,tmin,years,NA,4545
s,tmin,years,NA,4540
s,tmin,years,NA,4539
s,tmin,years,NA,4537
s,tmin,years,NA,4533
s,tmin,years,NA,4532
s,tmin,years,NA,4530
s,tmin,years,NA,4523
s,tmin,years,NA,4514
s,tmin,years,NA,450
s,tmin,years,NA,4461
s,tmin,years,NA,4442
s,tmin,years,NA,4419
s,tmin,years,NA,4410
s,tmin,years,NA,4405
s,tmin,years,NA,4403
s,tmin,years,NA,4398
s,tmin,years,NA,4395
s,tmin,years,NA,4386
s,tmin,years,NA,4380
s,tmin,years,NA,4377
s,tmin,years,NA,4373
s,tmin,years,NA,4353
s,tmin,years,NA,4352
s,tmin,years,NA,4348
s,tmin,years,NA,4347
s,tmin,years,NA,434
s,tmin,years,NA,4331
s,tmin,years,NA,433
s,tmin,years,NA,4322
s,tmin,years,NA,4320
s,tmin,years,NA,4319
s,tmin,years,NA,4315
s,tmin,years,NA,4308
s,tmin,years,NA,4304
s,tmin,years,NA,4302
s,tmin,years,NA,4296
s,tmin,years,NA,4277
s,tmin,years,NA,4241
s,tmin,years,NA,4227
s,tmin,years,NA,4205
s,tmin,years,NA,4191
s,tmin,years,NA,4190
s,tmin,years,NA,4187
s,tmin,years,NA,4186
s,tmin,years,NA,4176
s,tmin,years,NA,4167
s,tmin,years,NA,416
s,tmin,years,NA,4158
s,tmin,years,NA,4152
s,tmin,years,NA,4142
s,tmin,years,NA,4138
s,tmin,years,NA,4131
s,tmin,years,NA,413
s,tmin,years,NA,4128
s,tmin,years,NA,4119
s,tmin,years,NA,4114
s,tmin,years,NA,4108
s,tmin,years,NA,4106
s,tmin,years,NA,4101
s,tmin,years,NA,4100
s,tmin,years,NA,410
s,tmin,years,NA,4088
s,tmin,years,NA,4084
s,tmin,years,NA,4082
s,tmin,years,NA,4077
s,tmin,years,NA,4055
s,tmin,years,NA,4052
s,tmin,years,NA,4047
s,tmin,years,NA,4045
s,tmin,years,NA,4038
s,tmin,years,NA,4033
s,tmin,years,NA,4020
s,tmin,years,NA,4015
s,tmin,years,NA,3965
s,tmin,years,NA,3958
s,tmin,years,NA,3956
s,tmin,years,NA,3940
s,tmin,years,NA,3936
s,tmin,years,NA,3913
s,tmin,years,NA,3912
s,tmin,years,NA,391
s,tmin,years,NA,3895
s,tmin,years,NA,3894
s,tmin,years,NA,3889
s,tmin,years,NA,3880
s,tmin,years,NA,3877
s,tmin,years,NA,387
s,tmin,years,NA,3866
s,tmin,years,NA,3855
s,tmin,years,NA,3854
s,tmin,years,NA,3849
s,tmin,years,NA,3836
s,tmin,years,NA,3801
s,tmin,years,NA,380
s,tmin,years,NA,3796
s,tmin,years,NA,3780
s,tmin,years,NA,3771
s,tmin,years,NA,3746
s,tmin,years,NA,3731
s,tmin,years,NA,373
s,tmin,years,NA,3728
s,tmin,years,NA,3724
s,tmin,years,NA,3721
s,tmin,years,NA,368
s,tmin,years,NA,367
s,tmin,years,NA,3658
s,tmin,years,NA,3643
s,tmin,years,NA,3640
s,tmin,years,NA,3582
s,tmin,years,NA,358
s,tmin,years,NA,3574
s,tmin,years,NA,357
s,tmin,years,NA,3551
s,tmin,years,NA,3544
s,tmin,years,NA,3532
s,tmin,years,NA,3528
s,tmin,years,NA,3514
s,tmin,years,NA,3512
s,tmin,years,NA,3500
s,tmin,years,NA,3487
s,tmin,years,NA,3473
s,tmin,years,NA,3472
s,tmin,years,NA,3471
s,tmin,years,NA,3465
s,tmin,years,NA,3463
s,tmin,years,NA,3454
s,tmin,years,NA,3438
s,tmin,years,NA,3437
s,tmin,years,NA,3436
s,tmin,years,NA,3420
s,tmin,years,NA,3410
s,tmin,years,NA,340
s,tmin,years,NA,3398
s,tmin,years,NA,3397
s,tmin,years,NA,3383
s,tmin,years,NA,3379
s,tmin,years,NA,3376
s,tmin,years,NA,3371
s,tmin,years,NA,337
s,tmin,years,NA,3368
s,tmin,years,NA,3364
s,tmin,years,NA,3362
s,tmin,years,NA,3356
s,tmin,years,NA,3353
s,tmin,years,NA,3347
s,tmin,years,NA,3345
s,tmin,years,NA,3337
s,tmin,years,NA,3332
s,tmin,years,NA,3315
s,tmin,years,NA,3306
s,tmin,years,NA,3296
s,tmin,years,NA,3290
s,tmin,years,NA,3283
s,tmin,years,NA,3275
s,tmin,years,NA,3273
s,tmin,years,NA,3266
s,tmin,years,NA,3246
s,tmin,years,NA,3242
s,tmin,years,NA,3241
s,tmin,years,NA,324
s,tmin,years,NA,3226
s,tmin,years,NA,3221
s,tmin,years,NA,322
s,tmin,years,NA,3218
s,tmin,years,NA,3212
s,tmin,years,NA,3211
s,tmin,years,NA,321
s,tmin,years,NA,3208
s,tmin,years,NA,3202
s,tmin,years,NA,32
s,tmin,years,NA,3177
s,tmin,years,NA,3165
s,tmin,years,NA,3157
s,tmin,years,NA,3150
s,tmin,years,NA,3137
s,tmin,years,NA,3133
s,tmin,years,NA,313
s,tmin,years,NA,3115
s,tmin,years,NA,3113
s,tmin,years,NA,3112
s,tmin,years,NA,3107
s,tmin,years,NA,3099
s,tmin,years,NA,3090
s,tmin,years,NA,309
s,tmin,years,NA,3089
s,tmin,years,NA,3087
s,tmin,years,NA,3080
s,tmin,years,NA,3075
s,tmin,years,NA,3051
s,tmin,years,NA,3050
s,tmin,years,NA,3048
s,tmin,years,NA,3043
s,tmin,years,NA,3031
s,tmin,years,NA,3014
s,tmin,years,NA,3007
s,tmin,years,NA,2984
s,tmin,years,NA,2979
s,tmin,years,NA,2972
s,tmin,years,NA,2961
s,tmin,years,NA,2938
s,tmin,years,NA,2931
s,tmin,years,NA,292
s,tmin,years,NA,2914
s,tmin,years,NA,2911
s,tmin,years,NA,291
s,tmin,years,NA,2909
s,tmin,years,NA,2907
s,tmin,years,NA,2885
s,tmin,years,NA,2881
s,tmin,years,NA,2856
s,tmin,years,NA,2853
s,tmin,years,NA,2828
s,tmin,years,NA,2826
s,tmin,years,NA,2817
s,tmin,years,NA,2812
s,tmin,years,NA,2788
s,tmin,years,NA,2787
s,tmin,years,NA,278
s,tmin,years,NA,2763
s,tmin,years,NA,2749
s,tmin,years,NA,2739
s,tmin,years,NA,2722
s,tmin,years,NA,2715
s,tmin,years,NA,2712
s,tmin,years,NA,2711
s,tmin,years,NA,2704
s,tmin,years,NA,2701
s,tmin,years,NA,27
s,tmin,years,NA,2697
s,tmin,years,NA,2693
s,tmin,years,NA,269
s,tmin,years,NA,2680
s,tmin,years,NA,2676
s,tmin,years,NA,2666
s,tmin,years,NA,2662
s,tmin,years,NA,2661
s,tmin,years,NA,2648
s,tmin,years,NA,2647
s,tmin,years,NA,2625
s,tmin,years,NA,2623
s,tmin,years,NA,2614
s,tmin,years,NA,2612
s,tmin,years,NA,2592
s,tmin,years,NA,2585
s,tmin,years,NA,2583
s,tmin,years,NA,2579
s,tmin,years,NA,2575
s,tmin,years,NA,2571
s,tmin,years,NA,2557
s,tmin,years,NA,2543
s,tmin,years,NA,2537
s,tmin,years,NA,2476
s,tmin,years,NA,247
s,tmin,years,NA,2469
s,tmin,years,NA,2468
s,tmin,years,NA,2441
s,tmin,years,NA,2427
s,tmin,years,NA,2426
s,tmin,years,NA,2416
s,tmin,years,NA,241
s,tmin,years,NA,2403
s,tmin,years,NA,2400
s,tmin,years,NA,238
s,tmin,years,NA,2372
s,tmin,years,NA,2359
s,tmin,years,NA,2356
s,tmin,years,NA,2347
s,tmin,years,NA,2345
s,tmin,years,NA,2341
s,tmin,years,NA,232
s,tmin,years,NA,2316
s,tmin,years,NA,231
s,tmin,years,NA,2305
s,tmin,years,NA,2299
s,tmin,years,NA,2290
s,tmin,years,NA,2272
s,tmin,years,NA,2257
s,tmin,years,NA,2255
s,tmin,years,NA,2246
s,tmin,years,NA,2241
s,tmin,years,NA,2237
s,tmin,years,NA,2233
s,tmin,years,NA,2232
s,tmin,years,NA,2227
s,tmin,years,NA,2226
s,tmin,years,NA,2219
s,tmin,years,NA,2215
s,tmin,years,NA,2213
s,tmin,years,NA,2206
s,tmin,years,NA,2199
s,tmin,years,NA,2198
s,tmin,years,NA,2197
s,tmin,years,NA,2188
s,tmin,years,NA,2183
s,tmin,years,NA,2173
s,tmin,years,NA,2172
s,tmin,years,NA,2160
s,tmin,years,NA,2142
s,tmin,years,NA,2138
s,tmin,years,NA,2123
s,tmin,years,NA,2122
s,tmin,years,NA,2115
s,tmin,years,NA,21
s,tmin,years,NA,2097
s,tmin,years,NA,2063
s,tmin,years,NA,2050
s,tmin,years,NA,2046
s,tmin,years,NA,2032
s,tmin,years,NA,2029
s,tmin,years,NA,1991
s,tmin,years,NA,1988
s,tmin,years,NA,1982
s,tmin,years,NA,1976
s,tmin,years,NA,1934
s,tmin,years,NA,1924
s,tmin,years,NA,192
s,tmin,years,NA,1908
s,tmin,years,NA,1907
s,tmin,years,NA,1903
s,tmin,years,NA,1895
s,tmin,years,NA,1891
s,tmin,years,NA,1889
s,tmin,years,NA,1884
s,tmin,years,NA,1836
s,tmin,years,NA,1823
s,tmin,years,NA,1820
s,tmin,years,NA,1801
s,tmin,years,NA,1794
s,tmin,years,NA,1782
s,tmin,years,NA,1766
s,tmin,years,NA,1758
s,tmin,years,NA,1752
s,tmin,years,NA,1750
s,tmin,years,NA,1749
s,tmin,years,NA,1739
s,tmin,years,NA,1734
s,tmin,years,NA,1728
s,tmin,years,NA,1700
s,tmin,years,NA,1692
s,tmin,years,NA,1688
s,tmin,years,NA,1677
s,tmin,years,NA,1667
s,tmin,years,NA,166
s,tmin,years,NA,1658
s,tmin,years,NA,1645
s,tmin,years,NA,1641
s,tmin,years,NA,1624
s,tmin,years,NA,1618
s,tmin,years,NA,1611
s,tmin,years,NA,1609
s,tmin,years,NA,1591
s,tmin,years,NA,1560
s,tmin,years,NA,152
s,tmin,years,NA,1516
s,tmin,years,NA,1512
s,tmin,years,NA,151
s,tmin,years,NA,1476
s,tmin,years,NA,1471
s,tmin,years,NA,1466
s,tmin,years,NA,1457
s,tmin,years,NA,1441
s,tmin,years,NA,144
s,tmin,years,NA,1434
s,tmin,years,NA,1429
s,tmin,years,NA,1425
s,tmin,years,NA,1422
s,tmin,years,NA,1418
s,tmin,years,NA,1411
s,tmin,years,NA,141
s,tmin,years,NA,1403
s,tmin,years,NA,1383
s,tmin,years,NA,1353
s,tmin,years,NA,1347
s,tmin,years,NA,1345
s,tmin,years,NA,1337
s,tmin,years,NA,1327
s,tmin,years,NA,1302
s,tmin,years,NA,1293
s,tmin,years,NA,1286
s,tmin,years,NA,127
s,tmin,years,NA,1264
s,tmin,years,NA,126
s,tmin,years,NA,1253
s,tmin,years,NA,1251
s,tmin,years,NA,1239
s,tmin,years,NA,123
s,tmin,years,NA,1223
s,tmin,years,NA,122
s,tmin,years,NA,119
s,tmin,years,NA,1189
s,tmin,years,NA,1174
s,tmin,years,NA,1164
s,tmin,years,NA,1147
s,tmin,years,NA,1143
s,tmin,years,NA,114
s,tmin,years,NA,1139
s,tmin,years,NA,1138
s,tmin,years,NA,1133
s,tmin,years,NA,1130
s,tmin,years,NA,113
s,tmin,years,NA,1118
s,tmin,years,NA,1103
s,tmin,years,NA,1100
s,tmin,years,NA,1095
s,tmin,years,NA,1094
s,tmin,years,NA,1086
s,tmin,years,NA,1080
s,tmin,years,NA,1068
s,tmin,years,NA,1065
s,tmin,years,NA,1051
s,tmin,years,NA,1043
s,tmin,years,NA,1039
s,tmin,years,NA,1033
s,tmin,years,NA,1032
s,tmin,years,NA,1023
s,tmin,years,NA,1021
s,tmin,years,NA,1012
s,tmin,years,NA,1004
s,tmin,years,NA,1000
